262787	2104718.1	6281.97168	6299.2353516	6314.6811523	6451.4311523	6451.4311523	6408.5805664	6249.2666016	6107.3222656	6101.9624023	6100.9882813	6095.2817383	6145.6494141	6131.9946289	6127.2646484	6050.0927734	6042.928711	6042.928711	6005.070801	5901.409668	5901.409668	5901.409668	5955.2265625	5968.7192383	5968.7192383	5964.4	5975.2832031	6044.7260742	6109.128418	6128.1943359	6128.1943359	6195.4350586	6195.4350586	6203.602539	6266.01416	6286.5351563	6281.762207	6265.0327148	6242.7939453	6250.9956055	6245.6416016	6362.834961	6346.5463867	6352.54248	6561.949707	6559.6328125	6621.0292969	6621.0292969	6880.75293	6880.75293	7011.57959	7025.9975586	7295.459961	7327.1206055	7551.20166	7551.20166	7824.32959	8118.616211	8118.6196289	8341.81543	8512.9267578	8548.8857422	8548.8857422	8385.6767578	8120.4785156	7827.5771484	7796.60791	7917.3334961	7786.5166016	7784.6455078	7551.9023438	7567.3300781
262774.5	2104718.1	6294.5546875	6294.5546875	6367.272949	6433.6298828	6433.6298828	6401.7666016	6155.48877	6125.6318359	6108.1411133	6100.3120117	6082.5703125	6138.49707	6138.49707	6124.0922852	6065.727539	6054.2353516	6049.9375	5978.8491211	5889.15918	5889.612793	5930.4536133	5961.36377	5970.4951172	5956.7490234	5945.3173828	5945.3173828	6065.89209	6088.7553711	6095.97998	6139.9057617	6154.9541016	6154.9541016	6225.0532227	6279.640625	6284.3081055	6282.9111328	6270.6977539	6248.4897461	6248.6552734	6279.5556641	6383.0839844	6376.7880859	6369.02832	6497.8164063	6595.7768555	6599.1274414	6572.4414063	6862.4511719	6874.6142578	6880.1015625	7024.8417969	7269.8481445	7291.1264648	7361.553711	7743.828125	7828.00293	8057.9272461	8354.681641	8358.3652344	8500.7304688	8566.99707	8566.99707	8535.5361328	8008.4189453	7898.8554688	7765.7124023	7832.5756836	7759.5859375	7751.5361328	7493.2578125	7493.2578125
262762	2104718.1	6305.9272461	6309.0014648	6369.835449	6407.6938477	6407.928711	6331.425293	6159.796875	6138.4926758	6119.6401367	6119.6401367	6107.0874023	6130.8671875	6132.4228516	6114.584961	6087.746582	6087.6665039	6038.0175781	5955.8276367	5909.4804688	5909.4804688	5974.2197266	5974.2197266	5961.6831055	5950.837891	5950.837891	5954.991699	6056.2519531	6057.8632813	6057.8632813	6107.1875	6134.9863281	6156.804199	6186.616211	6276.4814453	6276.4814453	6277.7055664	6268.9130859	6267.9331055	6274.712891	6318.3769531	6409.534668	6391.027832	6404.2978516	6533.3754883	6557.109375	6556.4013672	6707.070801	6801.0834961	6822.4277344	6841.0307617	7141.7929688	7165.3510742	7165.3510742	7470.9501953	7731.7011719	7752.3334961	8164.6196289	8322.8251953	8383.0205078	8416.28418	8546.0771484	8546.0771484	8530.9921875	8036.7353516	7914.9907227	7886.1538086	7738.0214844	7807.7001953	7737.29248	7517.1303711	7463.91748
262749.5	2104718.1	6281.3706055	6294.0488281	6354.0839844	6388.28125	6388.28125	6286.133301	6138.1259766	6119.75	6119.75	6106.6445313	6100.0830078	6107.8955078	6101.6098633	6093.7446289	6060.2539063	6060.2539063	6018.0561523	5917.659668	5911.1860352	5926.418457	5959.2949219	5959.8681641	5956.203125	5957.3100586	5957.3100586	5989.9321289	6030.17627	6035.2827148	6060.6425781	6090.869141	6149.6577148	6189.1142578	6195.4311523	6266.900391	6289.5449219	6289.5449219	6286.50293	6278.0361328	6282.0126953	6374.42334	6373.8222656	6366.6694336	6480.112793	6487.0532227	6525.0507813	6589.7167969	6770.590332	6763.4355469	6760.1069336	6942.33252	7099.133301	7099.84668	7112.0356445	7578.98584	7603.340332	7659.5209961	8260.078125	8260.078125	8263.6015625	8513.0771484	8549.6181641	8549.6181641	8438.1132813	8282.78125	7854.7026367	7854.7026367	7905.6484375	7714.0805664	7666.6923828	7591.74707	7556.3017578
262824.5	2104736.85	6442.64209	6343.24707	6333.9931641	6361.5761719	6394.1518555	6396.925293	6396.925293	6188.1245117	6157.1547852	6115.0756836	6111.1894531	6117.275391	6160.7250977	6123.565918	6096.6923828	6033.9975586	6038.7905273	6052.6513672	6026.6552734	5923.5703125	5923.5703125	5957.3535156	5986.8144531	5986.6689453	5986.6689453	5987.4467773	6043.0820313	6065.772949	6083.681641	6082.809082	6154.8828125	6179.953125	6201.453125	6212.383301	6234.73877	6263.9882813	6263.9882813	6261.57959	6233.7138672	6232.7250977	6271.9394531	6319.7407227	6310.0361328	6384.7832031	6587.2260742	6604.25293	6630.7211914	6894.2480469	6918.3754883	6918.3754883	7195.820801	7332.6459961	7332.6459961	7524.8032227	7748.5649414	7754.53418	7792.52832	8099.2915039	8103.4086914	8228.2070313	8373.6123047	8392.0117188	8370.9013672	8172.26123	7992.6201172	7973.7436523	7840.6455078	7924.1665039	7745.087891	7682.6201172	7613.7631836
262812	2104736.85	6406.77832	6308.0703125	6308.0703125	6396.4355469	6410.362793	6410.362793	6358.4985352	6182.054199	6110.6567383	6093.5761719	6083.3657227	6123.8164063	6128.1889648	6126.246582	6026.1035156	6026.1035156	6025.684082	6027.3334961	5963.349609	5901.2944336	5901.2944336	5937.5366211	5967.3256836	5977.5356445	5977.5356445	5977.5356445	6049.3129883	6101.9042969	6103.597168	6103.597168	6190.085449	6214.75	6214.75	6239.6098633	6263.3803711	6274.7290039	6274.7290039	6263.147461	6229.2202148	6231.7250977	6237.894043	6299.5561523	6323.203125	6326.6064453	6616.4023438	6616.4023438	6618.7856445	6833.4135742	6860.95459	7063.078125	7084.24707	7320.0859375	7377.1557617	7551.0927734	7587.0307617	7826.2519531	7919.1	7946.4042969	8190.4824219	8292.5742188	8428.1767578	8427.6240234	8404.2148438	8101.7998047	7994.1074219	7802.8320313	7893.4130859	7926.258789	7702.28418	7695.4663086	7540.4589844
262799.5	2104736.85	6350.3510742	6307.7431641	6307.7431641	6426.0166016	6426.0166016	6426.6235352	6373.133789	6127.5073242	6102.5991211	6094.6796875	6080.2973633	6134.8764648	6124.7133789	6100.0097656	6068.85791	6018.097168	6031.0610352	6031.0610352	5911.1347656	5899.63623	5899.63623	5953.68457	5961.0205078	5965.03418	5965.03418	5975.7792969	6075.3110352	6092.1875	6104.3793945	6137.7192383	6192.0097656	6202.1879883	6202.1879883	6244.0527344	6256.789551	6266.320801	6260.5073242	6246.6289063	6239.2368164	6219.16748	6231.7226563	6309.34082	6313.3613281	6435.9326172	6591.8383789	6591.5185547	6608.5263672	6856.9208984	6878.6728516	6918.94043	7225.837891	7227.48584	7239.1777344	7599.164551	7649.9785156	7679.5219727	7919.7958984	8089.78125	8184.7192383	8344.915039	8502.4550781	8499.7636719	8485.6582031	8009.7617188	7904.57959	7874.80957	7826.7011719	7851.8486328	7863.2050781	7560.5493164	7569.414551
262787	2104736.85	6304.0986328	6303.75	6308.287109	6451.9619141	6451.9619141	6429.380859	6289.8881836	6098.315918	6084.7675781	6084.2807617	6111.8901367	6095.4199219	6120.1069336	6120.1069336	6064.5717773	6047.8642578	6046.5947266	5958.994141	5907.7949219	5893.366699	5915.2138672	5959.98877	5959.98877	5953.2460938	5961.3232422	5968.105957	6064.0463867	6095.3334961	6118.9726563	6172.8374023	6181.8793945	6197.5556641	6243.6835938	6266.9960938	6281.6743164	6281.9560547	6273.2446289	6255.3305664	6235.039551	6252.6230469	6273.3881836	6351.568359	6361.2265625	6457.390625	6614.2749023	6597.2592773	6629.4814453	6876.9570313	6892.1801758	7032.7070313	7054.8310547	7300.7011719	7300.7011719	7582.147949	7582.147949	7841.9726563	8076.2915039	8093.25293	8402.4570313	8419.9931641	8554.2285156	8557.3125	8529.5898438	7977.2456055	7839.55957	7819.7060547	7766.9624023	7836.6274414	7817.2875977	7551.0449219	7500.6665039
262774.5	2104736.85	6297.2236328	6297.2236328	6344.7338867	6424.7875977	6433.6206055	6433.6206055	6163.5273438	6115.9555664	6107.4589844	6107.4589844	6079.5410156	6113.3901367	6089.3769531	6113.8286133	6082.54834	6057.9643555	6023.3178711	5919.7851563	5899.80957	5906.909668	5939.7910156	5951.8540039	5951.8540039	5947.7856445	5946.19043	5949.31543	6050.4423828	6087.803711	6095.1401367	6148.306641	6169.09375	6184.165039	6213.402832	6269.5522461	6274.29834	6283.8730469	6263.3896484	6233.2880859	6233.2880859	6277.6210938	6318.902832	6317.32959	6447.8383789	6442.4375	6512.5097656	6611.5805664	6741.7758789	6757.6123047	6769.3427734	7072.0952148	7080.3769531	7109.5556641	7264.9663086	7616.8286133	7651.5004883	7669.3422852	8141.206543	8327.2880859	8333.1230469	8344.0820313	8595.227539	8597.6894531	8583.962891	7924.4785156	7857.97168	7827.796875	7834.0415039	7734.4267578	7723.9814453	7634.4936523	7395.762207
262762	2104736.85	6311.320801	6319.4892578	6364.378418	6394.5161133	6399.5732422	6394.1098633	6154.8544922	6131.07959	6145.0390625	6136.8447266	6102.206543	6107.7070313	6126.008301	6097.6386719	6093.5107422	6090.5810547	5990.8344727	5943.5195313	5928.5649414	5930.977051	5972.8896484	5968.4624023	5952.2006836	5951.741699	5959.1557617	5966.78125	6031.4848633	6072.5302734	6089.3291016	6096.5361328	6164.9638672	6172.9907227	6206.8134766	6253.7788086	6278.6245117	6278.6245117	6279.394043	6253.550293	6254.9311523	6304.1928711	6372.628418	6395.3554688	6372.4824219	6542.2685547	6542.2685547	6551.1015625	6777.2407227	6785.5234375	6781.5961914	7018.5927734	7034.6469727	7205.1064453	7220.7070313	7512.8793945	7658.527832	7828.3413086	8087.328125	8251.3125	8373.9960938	8378.8886719	8480.0244141	8543.8876953	8517.8134766	8100.1303711	7864.4248047	7846.4111328	7885.434082	7759.0625	7724.7119141	7583.119141	7533.8701172
262749.5	2104736.85	6300.590332	6300.4609375	6358.6831055	6365.3603516	6365.3603516	6359.0722656	6125.8061523	6120.3774414	6137.2070313	6111.9511719	6108.7314453	6080.04248	6102.0517578	6084.6748047	6063.8227539	6032.0478516	5982.5332031	5934.9951172	5925.8706055	5926.8852539	5962.19043	5961.01709	5952.0390625	5952.0390625	5959.3461914	5993.5791016	6025.5410156	6052.0146484	6055.1499023	6131.9506836	6157.5219727	6167.7348633	6224.54248	6275.11084	6275.11084	6290.2573242	6286.359375	6295.616211	6267.121582	6311.7661133	6364.849609	6420.4179688	6380.2666016	6511.508789	6502.0600586	6670.8964844	6671.83252	6816.8432617	6857.8217773	6862.8032227	7135.835449	7154.6015625	7154.6015625	7549.737793	7550.991211	7877.8544922	8054.85498	8192.0615234	8372.477539	8383.0810547	8483.78125	8534.9550781	8515.1875	8167.7807617	7919.9335938	7867.4394531	7867.4394531	7744.9892578	7722.0175781	7570.099609	7554.5205078
262824.5	2104755.6	6449.59668	6341.9472656	6341.9472656	6373.2661133	6388.1826172	6388.1826172	6379.13623	6232.8901367	6141.39209	6102.222168	6102.222168	6125.7451172	6161.034668	6122.637207	6099.9985352	6036.359375	6036.359375	6061.8457031	6013.62207	5937.8085938	5929.960449	5966.4907227	5978.027832	5985.1884766	5981.39209	5982.3242188	6026.2680664	6080.6708984	6080.6708984	6080.6708984	6125.953125	6202.2143555	6202.2143555	6202.977051	6235.0332031	6261.57373	6275.96875	6275.96875	6269.5473633	6247.0942383	6243.8120117	6323.1289063	6322.378418	6409.737793	6505.4570313	6650.4667969	6650.4667969	6838.0932617	6837.0014648	7068.602539	7104.1176758	7342.772949	7341.9365234	7506.7177734	7717.921875	7725.8569336	7944.4702148	7945.2255859	8184.5673828	8266.0664063	8390.3955078	8394.3388672	8374.03418	8193.0947266	7973.3564453	7936.2114258	7936.6806641	7784.2661133	7784.2661133	7723.1582031	7520.7036133
262812	2104755.6	6400.681641	6341.380859	6337.347168	6350.2792969	6405.8798828	6405.8798828	6382.25293	6182.97168	6079.6899414	6070.9111328	6070.9111328	6143.6181641	6143.6181641	6100.945801	6049.015625	6016.98584	6043.7070313	6032.7148438	5966.0585938	5912.5883789	5912.5883789	5952.710449	5959.119141	5959.119141	5952.6015625	5952.6015625	6070.418457	6095.9135742	6091.7133789	6091.7133789	6192.703125	6208.6748047	6214.008789	6230.331543	6264.3740234	6298.5180664	6298.5180664	6291.8359375	6237.8320313	6224.3896484	6231.7285156	6323.3696289	6323.3696289	6331.9614258	6589.0991211	6631.09375	6631.3930664	6719.3847656	6965.90332	7020.4975586	7033.369141	7356.9692383	7373.9008789	7396.0444336	7678.90332	7849.6782227	7849.6782227	7964.3007813	8263.671875	8321.7822266	8467.3193359	8467.3193359	8443.5068359	8036.7133789	8030.7060547	7823.1938477	7866.4677734	7839.7446289	7813.7368164	7612.8886719	7560.90918
262799.5	2104755.6	6377.1171875	6310.6625977	6310.6625977	6383.7348633	6404.414551	6404.414551	6404.414551	6112.168457	6061.6806641	6061.6806641	6101.5844727	6138.7553711	6123.8686523	6081.4956055	6048.0332031	6056.0551758	6034.9243164	5991.8955078	5937.8491211	5914.9492188	5908.5859375	5940.050293	5940.3129883	5934.1074219	5936.050293	5939.8745117	6063.0263672	6075.5449219	6099.2646484	6101.99707	6172.8032227	6204.8598633	6204.8598633	6212.61084	6281.4189453	6292.9882813	6292.9882813	6241.34668	6233.0634766	6216.8383789	6253.6430664	6277.684082	6364.574707	6400.5356445	6548.0571289	6554.164551	6639.4111328	6771.4482422	6888.4975586	6903.9853516	7174.9560547	7176.7060547	7326.40625	7407.7875977	7705.9936523	7768.7060547	7772.2041016	8179.4848633	8181.296875	8398.462891	8510.3925781	8510.3925781	8476.4667969	8035.443359	7919.008301	7820.2407227	7846.9741211	7808.9804688	7799.67041	7594.9980469	7592.2719727
262787	2104755.6	6320.300293	6314.8632813	6314.8632813	6398.9541016	6433.5405273	6433.5405273	6337.9707031	6061.9750977	6061.9750977	6084.0014648	6130.9443359	6129.9477539	6094.8149414	6077.4335938	6084.3193359	6070.650391	6030.6098633	5944.28418	5919.722168	5920.9384766	5940.73291	5930.3032227	5930.3032227	5928.574707	5940.1367188	5972.3056641	5982.414551	6088.3452148	6106.1992188	6106.1992188	6168.95166	6188.2001953	6210.5117188	6254.7319336	6275.2905273	6275.2905273	6264.1689453	6245.8623047	6219.570801	6223.8735352	6230.0268555	6371.0629883	6362.4467773	6373.1142578	6568.837891	6545.1201172	6628.5195313	6672.0507813	6946.1269531	6945.647461	6957.6992188	7274.4248047	7274.4248047	7462.4848633	7500.5478516	7863.3989258	7976.150391	8055.175293	8330.5039063	8458.5800781	8539.9960938	8539.9960938	8509.4335938	7932.2148438	7917.2705078	7757.6259766	7812.085449	7804.8129883	7804.8129883	7569.994141	7542.1601563
262774.5	2104755.6	6319.9536133	6311.8554688	6311.8554688	6379.387207	6433.4648438	6433.4648438	6214.2426758	6083.412109	6083.412109	6115.8188477	6137.5356445	6123.159668	6076.9472656	6076.9472656	6104.289551	6073.0913086	6015.8759766	5928.7651367	5928.6118164	5935.96875	5961.7084961	5946.3442383	5935.5581055	5935.8798828	5940.2739258	5980.190918	5990.9584961	6057.7661133	6109.9282227	6125.8652344	6149.72168	6202.8745117	6213.96875	6273.7543945	6285.4301758	6285.4301758	6280.5776367	6250.599609	6240.2685547	6247.0380859	6365.7744141	6365.7744141	6421.574707	6435.1376953	6554.222168	6554.222168	6723.7822266	6786.8686523	6803.7138672	7034.90332	7054.9355469	7221.949707	7285.14209	7547.6010742	7547.6010742	7922.6069336	7922.6069336	8273.8369141	8345.1083984	8362.7490234	8586.7636719	8586.7636719	8561.0449219	7913.0546875	7900.2548828	7864.7773438	7747.7177734	7810.50293	7810.50293	7545.6411133	7538.0517578
262762	2104755.6	6306.4926758	6304.5805664	6306.737793	6389.0107422	6392.16748	6341.8452148	6198.4477539	6082.89209	6082.89209	6121.8305664	6110.9101563	6108.3823242	6065.5756836	6062.915039	6060.7919922	6060.7919922	5950.409668	5937.7226563	5924.4946289	5940.5517578	5943.6401367	5943.6401367	5929.414551	5938.9077148	5955.1625977	5969.0810547	6019.67041	6032.6972656	6108.5644531	6135.9067383	6151.9711914	6198.287109	6232.0976563	6268.8232422	6297.1757813	6297.1757813	6296.2177734	6259.6264648	6259.6264648	6276.0385742	6398.505859	6398.505859	6418.95752	6414.8671875	6572.6660156	6621.8486328	6590.9956055	6813.3964844	6811.241699	6968.1743164	6970.0893555	7275.828125	7303.7548828	7303.8647461	7793.0410156	7810.056641	7965.480957	8309.2021484	8309.2021484	8395.5458984	8556.2294922	8556.2294922	8532.0917969	7993.6386719	7908.2636719	7873.3076172	7900.9238281	7727.92627	7704.5634766	7686.3554688	7424.44043
262749.5	2104755.6	6310.7041016	6308.960449	6312.3828125	6380.3051758	6380.3051758	6329.2597656	6184.706543	6089.16748	6089.16748	6125.4135742	6117.1582031	6108.0844727	6082.0380859	6083.29834	6053.465332	6001.9960938	5976.6772461	5949.3271484	5935.4897461	5941.1152344	5938.6083984	5936.0947266	5936.0947266	5940.3544922	5958.1884766	5984.6054688	5997.2919922	6030.3232422	6095.6875	6118.01709	6150.6582031	6203.4624023	6216.790039	6279.3046875	6298.953125	6298.953125	6292.6098633	6281.6074219	6261.31543	6324.9731445	6324.9731445	6438.0336914	6399.0102539	6415.412109	6559.522949	6621.7011719	6633.9707031	6730.6235352	6924.0527344	6924.0527344	6944.974609	7264.1303711	7322.480957	7365.8544922	7593.2827148	7966.753418	7966.753418	8191.0678711	8354.0019531	8439.7460938	8530.7236328	8530.7236328	8504.96582	8037.8276367	8024.7807617	7808.5151367	7812.3383789	7804.73877	7667.4472656	7667.4472656	7418.9624023
