4389	20974	6325.46826172	6154.62744141	6154.62744141	6146.75488281	6101.54003906	6099.68798828	6155.74072266	6139.50878906	6116.54248047	6081.82714844	6034.54003906	6022.73828125	6018.02099609	5987.23681641	5964.25195313	5964.25195313	6003.46923828	6016.96533203	6024.43017578	6023.17333984	6026.65771484	6047.71044922	6083.00634766	6082.87695313	6103.70019531	6153.79150391	6166.15527344	6166.15527344	6202.37695313	6213.46826172	6217.23535156	6229.63769531	6218.65917969	6251.90869141	6285.74902344	6371	6380.83789063	6530.43261719	6527.80029297	6705.36279297	6767.88232422	6786.45458984	6987.44970703	6987.44970703	7148.03076172	7148.03076172	7469.06640625	7506.03710938	7647.56689453	7681.84277344	7893.85839844	8009.99072266	8055.87890625	8174.79101563	8334.29101563	8329.18652344	8329.18652344	8096.25927734	7989.15234375	8035.6328125	8044.31103516	7821.36181641	7808.77050781
4389	20975	6294.69628906	6144.59228516	6133.72021484	6133.72021484	6089.99658203	6102.28320313	6140.62353516	6134.65039063	6059.06005859	6048.73876953	6013.21484375	6014.79150391	5981.44482422	5958.47998047	5951.81103516	5967.68603516	5996.88623047	6011.31201172	6009.98876953	6021.4765625	6029.18994141	6078.44726563	6078.44726563	6110.11083984	6119.85058594	6189.74609375	6189.74609375	6188.71533203	6219.68652344	6238.453125	6243.56347656	6238.87353516	6230.85644531	6260.51220703	6285.66210938	6366.3203125	6363.99365234	6521.21728516	6521.21728516	6679.50732422	6702.67431641	6868.72949219	6867.50537109	7069.07373047	7089.23681641	7245.61865234	7401.52978516	7558.25390625	7571.35888672	7804.80810547	7898.375	7898.375	8175.90478516	8231.5859375	8321.8203125	8321.8203125	8295.65917969	8056.46875	8031.45849609	8041.31884766	7916.82666016	7945.92626953	7784.04443359
4389	20976	6222.96191406	6162.52832031	6135.37158203	6104.07226563	6098.52832031	6145.75146484	6145.75146484	6099.32080078	6066.23193359	6035.57861328	6048.5703125	6026.07421875	5966.76660156	5958.31445313	5958.31445313	5994.55664063	6000.24511719	6003.42138672	6003.42138672	6020.87255859	6057.57226563	6065.62646484	6088.51611328	6114.52294922	6154.29345703	6175.46240234	6210.51220703	6210.51220703	6231.76416016	6243.47070313	6276.46484375	6276.46484375	6254.76123047	6282.953125	6310.99414063	6407.22265625	6440.12744141	6472.35644531	6713.26074219	6738.99707031	6731.23828125	6973.81835938	7033.35205078	7170.11132813	7170.11132813	7487.41210938	7508.18603516	7577.33251953	7854.62109375	7857.69580078	7941.23193359	8093.18457031	8204.66210938	8340.8515625	8362.87109375	8355.32714844	8167.21533203	8039.40234375	8039.40234375	7876.20751953	7882.41748047	7788.42382813	7753.54736328
4389	20977	6232.89013672	6141.39208984	6102.22216797	6102.22216797	6125.74511719	6161.03466797	6122.63720703	6099.99853516	6036.359375	6036.359375	6061.84570313	6013.62207031	5937.80859375	5929.96044922	5966.49072266	5978.02783203	5985.18847656	5981.39208984	5982.32421875	6026.26806641	6080.67089844	6080.67089844	6080.67089844	6125.953125	6202.21435547	6202.21435547	6202.97705078	6235.03320313	6261.57373047	6275.96875	6275.96875	6269.54736328	6247.09423828	6243.81201172	6323.12890625	6322.37841797	6409.73779297	6505.45703125	6650.46679688	6650.46679688	6838.09326172	6837.00146484	7068.60253906	7104.11767578	7342.77294922	7341.93652344	7506.71777344	7717.921875	7725.85693359	7944.47021484	7945.22558594	8184.56738281	8266.06640625	8390.39550781	8394.33886719	8374.03417969	8193.09472656	7973.35644531	7936.21142578	7936.68066406	7784.26611328	7784.26611328	7723.15820313
4389	20978	6182.97167969	6079.68994141	6070.91113281	6070.91113281	6143.61816406	6143.61816406	6100.94580078	6049.015625	6016.98583984	6043.70703125	6032.71484375	5966.05859375	5912.58837891	5912.58837891	5952.71044922	5959.11914063	5959.11914063	5952.6015625	5952.6015625	6070.41845703	6095.91357422	6091.71337891	6091.71337891	6192.703125	6208.67480469	6214.00878906	6230.33154297	6264.37402344	6298.51806641	6298.51806641	6291.8359375	6237.83203125	6224.38964844	6231.72851563	6323.36962891	6323.36962891	6331.96142578	6589.09912109	6631.09375	6631.39306641	6719.38476563	6965.90332031	7020.49755859	7033.36914063	7356.96923828	7373.90087891	7396.04443359	7678.90332031	7849.67822266	7849.67822266	7964.30078125	8263.671875	8321.78222656	8467.31933594	8467.31933594	8443.50683594	8036.71337891	8030.70605469	7823.19384766	7866.46777344	7839.74462891	7813.73681641	7612.88867188
4389	20979	6112.16845703	6061.68066406	6061.68066406	6101.58447266	6138.75537109	6123.86865234	6081.49560547	6048.03320313	6056.05517578	6034.92431641	5991.89550781	5937.84912109	5914.94921875	5908.5859375	5940.05029297	5940.31298828	5934.10742188	5936.05029297	5939.87451172	6063.02636719	6075.54492188	6099.26464844	6101.99707031	6172.80322266	6204.85986328	6204.85986328	6212.61083984	6281.41894531	6292.98828125	6292.98828125	6241.34667969	6233.06347656	6216.83837891	6253.64306641	6277.68408203	6364.57470703	6400.53564453	6548.05712891	6554.16455078	6639.41113281	6771.44824219	6888.49755859	6903.98535156	7174.95605469	7176.70605469	7326.40625	7407.78759766	7705.99365234	7768.70605469	7772.20410156	8179.48486328	8181.296875	8398.46289063	8510.39257813	8510.39257813	8476.46679688	8035.44335938	7919.00830078	7820.24072266	7846.97412109	7808.98046875	7799.67041016	7594.99804688
4389	20980	6061.97509766	6061.97509766	6084.00146484	6130.94433594	6129.94775391	6094.81494141	6077.43359375	6084.31933594	6070.65039063	6030.60986328	5944.28417969	5919.72216797	5920.93847656	5940.73291016	5930.30322266	5930.30322266	5928.57470703	5940.13671875	5972.30566406	5982.41455078	6088.34521484	6106.19921875	6106.19921875	6168.95166016	6188.20019531	6210.51171875	6254.73193359	6275.29052734	6275.29052734	6264.16894531	6245.86230469	6219.57080078	6223.87353516	6230.02685547	6371.06298828	6362.44677734	6373.11425781	6568.83789063	6545.12011719	6628.51953125	6672.05078125	6946.12695313	6945.64746094	6957.69921875	7274.42480469	7274.42480469	7462.48486328	7500.54785156	7863.39892578	7976.15039063	8055.17529297	8330.50390625	8458.58007813	8539.99609375	8539.99609375	8509.43359375	7932.21484375	7917.27050781	7757.62597656	7812.08544922	7804.81298828	7804.81298828	7569.99414063
4389	20981	6083.41210938	6083.41210938	6115.81884766	6137.53564453	6123.15966797	6076.94726563	6076.94726563	6104.28955078	6073.09130859	6015.87597656	5928.76513672	5928.61181641	5935.96875	5961.70849609	5946.34423828	5935.55810547	5935.87988281	5940.27392578	5980.19091797	5990.95849609	6057.76611328	6109.92822266	6125.86523438	6149.72167969	6202.87451172	6213.96875	6273.75439453	6285.43017578	6285.43017578	6280.57763672	6250.59960938	6240.26855469	6247.03808594	6365.77441406	6365.77441406	6421.57470703	6435.13769531	6554.22216797	6554.22216797	6723.78222656	6786.86865234	6803.71386719	7034.90332031	7054.93554688	7221.94970703	7285.14208984	7547.60107422	7547.60107422	7922.60693359	7922.60693359	8273.83691406	8345.10839844	8362.74902344	8586.76367188	8586.76367188	8561.04492188	7913.0546875	7900.25488281	7864.77734375	7747.71777344	7810.50292969	7810.50292969	7545.64111328
4389	20982	6082.89208984	6082.89208984	6121.83056641	6110.91015625	6108.38232422	6065.57568359	6062.91503906	6060.79199219	6060.79199219	5950.40966797	5937.72265625	5924.49462891	5940.55175781	5943.64013672	5943.64013672	5929.41455078	5938.90771484	5955.16259766	5969.08105469	6019.67041016	6032.69726563	6108.56445313	6135.90673828	6151.97119141	6198.28710938	6232.09765625	6268.82324219	6297.17578125	6297.17578125	6296.21777344	6259.62646484	6259.62646484	6276.03857422	6398.50585938	6398.50585938	6418.95751953	6414.8671875	6572.66601563	6621.84863281	6590.99560547	6813.39648438	6811.24169922	6968.17431641	6970.08935547	7275.828125	7303.75488281	7303.86474609	7793.04101563	7810.05664063	7965.48095703	8309.20214844	8309.20214844	8395.54589844	8556.22949219	8556.22949219	8532.09179688	7993.63867188	7908.26367188	7873.30761719	7900.92382813	7727.92626953	7704.56347656	7686.35546875
4389	20983	6089.16748047	6089.16748047	6125.41357422	6117.15820313	6108.08447266	6082.03808594	6083.29833984	6053.46533203	6001.99609375	5976.67724609	5949.32714844	5935.48974609	5941.11523438	5938.60839844	5936.09472656	5936.09472656	5940.35449219	5958.18847656	5984.60546875	5997.29199219	6030.32324219	6095.6875	6118.01708984	6150.65820313	6203.46240234	6216.79003906	6279.3046875	6298.953125	6298.953125	6292.60986328	6281.60742188	6261.31542969	6324.97314453	6324.97314453	6438.03369141	6399.01025391	6415.41210938	6559.52294922	6621.70117188	6633.97070313	6730.62353516	6924.05273438	6924.05273438	6944.97460938	7264.13037109	7322.48095703	7365.85449219	7593.28271484	7966.75341797	7966.75341797	8191.06787109	8354.00195313	8439.74609375	8530.72363281	8530.72363281	8504.96582031	8037.82763672	8024.78076172	7808.51513672	7812.33837891	7804.73876953	7667.44726563	7667.44726563
4389	20984	6098.15869141	6074.44433594	6105.61328125	6116.23095703	6138.05859375	6082.99609375	6075.9921875	6038.87060547	5985.42724609	5977.04980469	5964.79736328	5954.63378906	5929.78417969	5929.78417969	5932.13818359	5940.70605469	5946.27050781	5958.45605469	5975.51367188	6003.55419922	6006.62011719	6058.23779297	6102.41796875	6140.89941406	6180.8984375	6209.63623047	6278.94824219	6278.94824219	6286.77197266	6286.77197266	6277.34130859	6294.36767578	6304.55957031	6368.37158203	6365.26708984	6451.57128906	6430.4765625	6568.09179688	6568.09179688	6747.01025391	6723.171875	6787.31640625	6999.00732422	7017.79882813	7026.75292969	7347.28613281	7452.19091797	7452.44287109	7914.20361328	8051.85009766	8074.58447266	8419.83886719	8440.43847656	8561.671875	8561.671875	8526.93554688	8076.81640625	7975.16894531	7913.03271484	7698.53125	7760.47363281	7780.69482422	7519.45458984
4389	20985	6098.0078125	6100.90332031	6100.90332031	6146.79003906	6143.26464844	6106.97167969	6037.88037109	6017.16748047	6011.02392578	5968.14794922	5970.21826172	5943.17822266	5922.40332031	5915.9140625	5927.23925781	5941.83203125	5951.53027344	5969.32763672	5973.58837891	5979.23046875	6024.9296875	6024.9296875	6066.85791016	6147.89453125	6147.89453125	6190.828125	6246.61425781	6246.61425781	6262.55664063	6260.58007813	6258.61962891	6277.34228516	6318.87353516	6314.1875	6367.84765625	6378.39355469	6467.97607422	6469.22753906	6626.30078125	6666.14013672	6666.63525391	6863.09960938	6859.40527344	6997.58398438	7011.44921875	7251.68896484	7299.84326172	7582.26171875	7604.72119141	8038.91699219	8038.43066406	8317.84765625	8446.55859375	8572.34863281	8572.34863281	8539.73535156	8120.67822266	7983.79052734	7934.29248047	7717.32177734	7771.60058594	7727.20898438	7709.93603516
4389	20986	6098.85058594	6098.85058594	6146.81689453	6151.81787109	6147.93945313	6079.94091797	6046.80908203	6032.79248047	5999.95117188	5976.11474609	5976.04931641	5924.65966797	5917.35595703	5919.95849609	5933.72802734	5949.9609375	5964.32763672	5976.26464844	5976.26464844	6011.59716797	6015.86474609	6015.86474609	6079.24072266	6142.41162109	6157.54931641	6184.47900391	6218.02929688	6244.39013672	6244.39013672	6256.7109375	6272.59619141	6274.04736328	6343.52587891	6341.24609375	6364.08349609	6366.89501953	6488.15820313	6512.53662109	6622.55615234	6630.47265625	6766.78955078	6845.19873047	6827.86816406	7024.50976563	7026.6953125	7255.71484375	7299.79296875	7466.24707031	7756.10107422	7758.94140625	8152.36230469	8246.02246094	8442.97558594	8600.62304688	8600.62304688	8570.28808594	8157.93164063	8079.27246094	7806.60791016	7806.60791016	7886.86376953	7662.23535156	7662.65673828
4389	20987	6108.70214844	6115.87304688	6148.03662109	6146.93994141	6137.37060547	6084.43310547	6055.6	6055.6	6013.94384766	5976.93652344	5959.40380859	5929.08398438	5915.93408203	5921.44482422	5943.10742188	5945.60351563	5971.32910156	5977.13867188	5973.6	5992.12695313	5991.56445313	6010.89306641	6029.49267578	6139.41113281	6148.1015625	6158.63964844	6192.44775391	6224.66992188	6237.63085938	6242.765625	6250.80419922	6276.23388672	6362.47509766	6358.515625	6323.18457031	6352.70410156	6506.15527344	6506.15527344	6504.83740234	6718.77148438	6706.73876953	6706.73876953	6817.92236328	7011.234375	7014.43896484	7024.01318359	7394.41259766	7427.52294922	7528.79980469	7812.29882813	8078.77148438	8149.39111328	8417.96289063	8606.85351563	8607.54785156	8581.99121094	8199.46289063	7962.83154297	7876.38232422	7876.38232422	7800.40087891	7777.54638672	7614.09814453
4389	20988	6125.50390625	6127.53222656	6147.92578125	6145.24511719	6111.27148438	6112.82373047	6069.80078125	6069.80078125	6030.32421875	5990.44824219	5961.92578125	5934.63769531	5927.54492188	5953.88378906	5951.19140625	5956.47607422	5969.85546875	5977.2578125	5982.51660156	5976.22851563	5971.63037109	5971.63037109	6046.18457031	6097.72949219	6108.20458984	6143.77099609	6171.28076172	6199.8984375	6229.20996094	6227.11083984	6237.51953125	6306.17236328	6333.67236328	6330.79199219	6368.08544922	6367.12353516	6390.38476563	6567.02441406	6567.02441406	6571.8671875	6723.91650391	6703.3671875	6830.61572266	6830.61572266	7067.29003906	7067.29003906	7244.87841797	7302.12646484	7617.36132813	7638.80322266	8036.37402344	8063.10546875	8355.28417969	8571.35839844	8571.35839844	8554.82519531	8213.58984375	7947.60400391	7919.00830078	7902.86621094	7821.97412109	7821.97412109	7711.96777344
4389	20989	6134.65966797	6133.34472656	6140.96582031	6143.54003906	6116.22607422	6103.42089844	6082.63525391	6055.06738281	6044.40283203	6015.56835938	5950.99853516	5935.60205078	5945.57275391	5961.98583984	5953.41699219	5954.32617188	5954.32617188	5960.46289063	5960.94189453	5957.84521484	5960.63183594	5961.03369141	6001.41308594	6097.87597656	6097.87597656	6097.87597656	6149.75537109	6202.32714844	6205.85009766	6240.34375	6247.84863281	6285.19238281	6310.80712891	6310.80712891	6356.67236328	6335.62353516	6430.12207031	6430.12207031	6585.98046875	6548.65478516	6632.16503906	6613.74414063	6838.55419922	6838.55419922	6865.51660156	7155.30761719	7194.30859375	7204.71923828	7516.91455078	7664.65771484	8020.56494141	8020.56494141	8338.20605469	8531.79785156	8531.79785156	8504.44921875	8110.45117188	7971.15917969	7929.12353516	7936.43164063	7808.19970703	7801.95898438	7766.48779297
4389	20990	6156.12988281	6156.12988281	6132.27246094	6135.54785156	6138.63134766	6079.51416016	6083.60400391	6030.59423828	6038.04833984	6021.17871094	5947.63916016	5930.96484375	5977.90283203	5963.29980469	5955.69628906	5951.73632813	5954.50195313	5957.79248047	5957.79248047	5955.09667969	5964.546875	5969.90966797	6009.93310547	6094.58007813	6101.19433594	6101.19433594	6154.77099609	6188.49267578	6213.61230469	6245.52880859	6268.16894531	6273.29052734	6298.8515625	6314.47265625	6343.56054688	6333.66455078	6418.47802734	6451.63769531	6564.59765625	6561.69921875	6544.44970703	6758.70898438	6757.45410156	6785.48486328	7048.46289063	7078.47900391	7204.05517578	7230.44042969	7545.06445313	7688.34472656	8002.63769531	8002.63769531	8406.5546875	8467.23828125	8460.97949219	8450.19726563	8042.89306641	8042.89306641	7958.1484375	7860.00585938	7904.41064453	7756.91357422	7765.51806641
4389	20991	6186.72607422	6160.69921875	6151.69775391	6134.58300781	6132.05664063	6091.58349609	6063.81640625	6037.80419922	6024.44140625	5990.73046875	5963.85253906	5963.85253906	5947.37988281	5959.79296875	5959.79296875	5950.94873047	5949.59082031	5953.46386719	5953.46386719	5976.50341797	5974.19238281	5978.64648438	6054.25048828	6089.73681641	6091.34814453	6128.51464844	6166.22705078	6189.37109375	6223.74609375	6247.54980469	6267.01708984	6267.01708984	6294.22607422	6292.00439453	6347.71679688	6337.34716797	6369.99755859	6466.18212891	6566.97851563	6535.00195313	6535.00195313	6782.86279297	6782.86279297	6800.87255859	7012.50878906	7187.49169922	7186.57470703	7216.16845703	7629.17919922	7794.11962891	7824.79931641	8169.58300781	8390.68261719	8402.1328125	8399.87207031	8348.30566406	8044.2890625	8044.2890625	8011.74023438	7833.35009766	7854.49755859	7871.06054688	7664.01220703
4389	20992	6246.95898438	6187.15771484	6158.93017578	6143.70263672	6149.61181641	6117.17431641	6095.55078125	6058.54394531	6036.45361328	6010.54150391	5984.05078125	5984.28173828	5974.6484375	5961.63867188	5961	5961	5953.75292969	5951.59228516	5951.59228516	5961.78417969	5992.24072266	6006.22021484	6028.30761719	6077.1953125	6087.96533203	6098.86767578	6165.78369141	6176.1953125	6218.09521484	6238.50927734	6244.49707031	6254.84716797	6264.25878906	6312.75292969	6310.51220703	6351.66162109	6359.36425781	6491.60546875	6508.54589844	6579.97216797	6563.84667969	6768.51171875	6768.51171875	6919.52880859	6943.546875	7222.453125	7238.15917969	7238.15917969	7585.23632813	7854.16601563	7854.16601563	8155.03808594	8371.65527344	8371.65527344	8364.2421875	8254.74023438	8049.56054688	8058.28125	8050.42871094	7813.08447266	7865.35791016	7874.97314453	7668.68261719
4389	20993	6251.67578125	6209.12402344	6157.66210938	6131.71142578	6151.15576172	6137.47265625	6117.14355469	6104.56884766	6027.75390625	6027.75390625	6030.71044922	6000.58642578	5990.3359375	5987.62988281	5974.18945313	5968.90625	5968.90625	5961.74560547	5958.33447266	5961.17382813	5993.02978516	6004.62744141	6011.80664063	6049.23925781	6066.41308594	6072.18017578	6138.84570313	6193.18115234	6207.99707031	6229.30712891	6229.30712891	6267.67236328	6267.67236328	6344.34179688	6335.02685547	6396.76367188	6473.27441406	6498.9296875	6618.18310547	6617.921875	6768.27832031	6831.37158203	6829.40869141	7108.0546875	7170.68603516	7170.68603516	7444.71582031	7444.71582031	7565.05029297	7991.10693359	7990.77197266	8253.44140625	8395.16894531	8395.16894531	8374.8359375	8106.19091797	8108.58203125	8108.58203125	7836.2109375	7854.18603516	7795.48583984	7795.48583984	7499.73876953
4389	20994	6264.42431641	6190.4765625	6164.78808594	6123.96923828	6123.96923828	6152.73388672	6124.88330078	6054.29248047	6049.34326172	6032.89746094	6016.10546875	5997.81884766	5996.75830078	5972.65625	5970.71582031	5974.06054688	5974.85253906	5971.30078125	5968.4921875	5968.4921875	6002.90478516	6006.35693359	6006.35693359	6038.53759766	6070.71337891	6086.30029297	6118.27099609	6215.63378906	6215.63378906	6215.63378906	6231.99414063	6257.62207031	6280.52539063	6271.28515625	6394.53515625	6394.99316406	6460.41845703	6495.49316406	6627.76464844	6629.14892578	6750.53369141	6765.4453125	6981.78271484	6981.78271484	7172.9375	7321.35351563	7316.88525391	7478.73632813	7579.91845703	7999.14208984	7999.14208984	8314.39746094	8354.93359375	8354.93359375	8341.63671875	8114.21826172	8082.19091797	8084.21289063	7895.74755859	7843.50195313	7784.87646484	7803.95556641	7528.18457031
