DEPTH,BS,BVW,CALIPER,DTCO,DTSM,GR,NPHI,RHOB,RT16_Rxo,RTD90_Rt,RTM30,RTM60,RTS20,HCGR,PHIT,PHIE,KTIMUR,VCL,SW,SW_PEMEX,TEMP,GAS_TOTAL,VALBITE,VLIME5,VORTHO,VPYRITE,VSAND,Facies,VSh_AAA,eF_AAA,Vp,Vs,VpVsratio,Ip,Is,Poisson,K,MU,LAMBDA,K_menos_MU,K_RHO,MU_RHO,LAMBDA_RHO,K_RHO_MU_RHO
3140.65,12.25,0.1991,12.5009,98.4397,200.991,79.1964,0.3225,2.2112,0.6218,0.6402,0.6973,0.656,0.7527,49.7436,0.233,0.1991,22.6585,0.1355,1,1,49.2688,8,0.0757,0.1704,0.0747,0,0.3445,4,0.545337191,5,3096.311752,1516.485813,2.041767701,6846.564547,3353.253429,0.342212327,14.41888327,5.085161252,11.02877576,9.333722013,31.88303468,11.24430856,24.38682897,20.63872612
3140.8,12.25,0.1899,12.477,98.2771,201.474,78.8813,0.3245,2.2317,0.6698,0.6646,0.7157,0.6732,0.7709,50.348,0.2271,0.1899,20.9308,0.149,1,1,49.2743,8,0.0688,0.1661,0.073,0,0.3532,4,0.538603248,5,3101.434617,1512.850293,2.050060492,6921.471635,3376.228,0.343884066,14.65618837,5.10772752,11.25103669,9.54846085,32.70821558,11.39891551,25.10893858,21.30930008
3140.95,12.25,0.1953,12.4706,98.0835,201.8676,72.5834,0.3264,2.2474,0.763,0.7377,0.7849,0.7429,0.839,50.5935,0.2277,0.1953,18.8734,0.1295,1,1,49.2798,8,0.0538,0.1594,0.0739,0,0.388,3,0.418169161,4,3107.556317,1509.900549,2.058119867,6983.922066,3393.350493,0.345481447,14.87143544,5.123621771,11.45568759,9.747813667,33.422064,11.51482757,25.74551229,21.90723644
3141.1,12.25,0.2019,12.4699,98.345,202.0564,69.28,0.3283,2.2541,0.8596,0.8324,0.8737,0.8293,0.932,48.6221,0.2301,0.2019,15.5538,0.1129,0.9995,1,49.2853,10,0.0444,0.1593,0.069,0,0.4125,4,0.364637192,3,3099.293304,1508.489709,2.054567085,6986.117037,3400.286653,0.344780556,14.81296252,5.129297423,11.39343091,9.683665102,33.38989883,11.56194932,25.68193261,21.82794951
3141.25,12.25,0.1854,12.4765,99.911,201.7695,69.0971,0.3302,2.2506,0.9338,0.9159,0.945,0.9001,1.0177,51.1883,0.2246,0.1854,11.3338,0.1567,0.9549,1,49.2908,10,0.0571,0.1199,0.069,0,0.4118,4,0.361846266,3,3050.715136,1510.63466,2.019492348,6865.939486,3399.834365,0.33757529,14.09814868,5.13590763,10.67421026,8.962241046,31.72929341,11.55887371,24.0233776,20.1704197
3141.4,12.25,0.1339,12.501,98.2019,202.7133,74.8131,0.3321,2.2468,0.9677,0.9899,0.9942,0.9541,1.0645,51.6356,0.2059,0.1339,7.7608,0.2883,0.9121,1,49.2964,10,0.0912,0.0611,0.0492,0,0.3763,4,0.45787536,4,3103.8096,1503.601392,2.064250284,6973.63941,3378.291607,0.346678876,14.87204367,5.079603962,11.48564103,9.792439707,33.41450772,11.41285418,25.80593826,22.00165353
3141.55,12.25,0.0879,12.5264,98.4311,203.51,79.4693,0.334,2.2407,0.9603,1.074,1.0562,1.0184,1.1281,52.3183,0.1911,0.0879,6.6897,0.4132,0.8359,1,49.3019,10,0.1237,0.0362,0.0353,0.0001,0.3036,3,0.551228207,5,3096.582279,1497.7151,2.067537597,6938.511913,3355.930225,0.347314804,14.78403654,5.026227372,11.43321829,9.757809169,33.12659068,11.26226767,25.61841223,21.864323
3141.7,12.25,0.0863,12.5884,98.6386,204.2802,77.8094,0.3359,2.2297,0.9341,1.1164,1.0802,1.0402,1.1435,50.0449,0.1949,0.0863,7.4623,0.4341,0.7823,1,49.3074,10,0.1297,0.046,0.0273,0.0001,0.2764,4,0.516231574,5,3090.068188,1492.068247,2.070996547,6889.925039,3326.864571,0.347979343,14.67179286,4.96390899,11.3625202,9.707883874,32.71369655,11.06802788,25.3350113,21.64566867
3141.85,12.25,0.1108,12.6636,98.5545,205.8947,78.6047,0.3378,2.2096,0.8991,1.0727,1.031,0.9972,1.1006,47.2638,0.2102,0.1108,5.5496,0.3977,0.78,1,49.3129,10,0.1232,0.0636,0.0256,0.0001,0.2791,3,0.532751587,5,3092.705052,1480.368363,2.0891456,6833.641082,3271.021935,0.351390804,14.67801311,4.842317387,11.44980152,9.835695723,32.43253777,10.6995845,25.29948144,21.73295327
3142,12.25,0.1403,12.7092,98.4957,206.7135,81.6306,0.3397,2.1625,0.8708,1.0211,0.9731,0.9444,1.0453,46.4183,0.228,0.1403,2.3895,0.3508,0.7508,1,49.3185,10,0.1332,0.0795,0.0336,0.0001,0.2626,2,0.599877204,5,3094.551336,1474.504568,2.098705832,6691.967264,3188.616128,0.35313841,14.43979751,4.701629046,11.30537814,9.73816846,31.22606211,10.16727281,24.44788023,21.05878929
3142.15,12.25,0.1586,12.6518,98.429,206.7348,81.2612,0.3416,2.1355,0.8565,0.9814,0.9504,0.9139,1.0186,47.692,0.2417,0.1586,0.9032,0.3323,0.7388,1,49.324,10,0.1326,0.0578,0.0391,0.0001,0.2795,2,0.591305536,5,3096.648346,1474.352649,2.100344411,6612.892542,3148.480082,0.353434612,14.28850948,4.641969949,11.19386285,9.646539536,30.513112,9.912926825,23.90449412,20.60018518
3142.3,12.25,0.1621,12.598,98.3833,206.9269,79.4004,0.3434,2.1387,0.8408,0.9697,0.9506,0.9056,1.0287,47.6553,0.2459,0.1621,0.9151,0.3352,0.7487,1,49.3295,8,0.1229,0.03,0.035,0.0001,0.3146,3,0.54973569,5,3098.086769,1472.983938,2.103272608,6625.878172,3150.270748,0.353961541,14.34048122,4.640298211,11.24694908,9.700183005,30.66998718,9.924205784,24.05384999,20.74578139
3142.45,12.25,0.1609,12.6063,97.1964,207.3168,77.7579,0.3444,2.1452,0.8223,0.9414,0.9412,0.8885,1.0348,45.2082,0.2447,0.1609,1.9176,0.3354,0.7643,1,49.335,8,0.1189,0.0287,0.0261,0.0001,0.3299,4,0.515177222,5,3135.918614,1470.213702,2.132967888,6727.172611,3153.902433,0.359137153,14.91331838,4.636910572,11.82204467,10.27640781,31.9920506,9.947100559,25.36065022,22.04495004
3142.6,12.25,0.1711,12.6385,102.0624,206.8948,77.4699,0.3434,2.1542,0.8019,0.9092,0.9247,0.8634,1.0201,43.7218,0.2491,0.1711,4.2627,0.3121,0.8024,1,49.3405,8,0.1087,0.0437,0.0263,0.0001,0.338,4,0.509315145,5,2986.408315,1473.212473,2.027140259,6433.320792,3173.59431,0.339191979,12.97868441,4.675378722,9.861765262,8.303305688,27.95868196,10.07170084,21.24421473,17.88698111
3142.75,12.25,0.1897,12.6642,101.7283,205.6849,78.2263,0.338,2.1689,0.7722,0.8307,0.8652,0.8001,0.9581,43.4093,0.2524,0.1897,6.5557,0.251,0.8834,1,49.3461,8,0.0889,0.0693,0.0336,0,0.3675,3,0.524835404,5,2996.216392,1481.878349,2.021904426,6498.493733,3214.045951,0.338088014,13.12045997,4.762825107,9.945243232,8.357634863,28.45696563,10.33009137,21.57023805,18.12687426
3142.9,12.25,0.2118,12.6696,101.7283,204.472,78.2896,0.3252,2.1881,0.72,0.7481,0.7904,0.7327,0.8787,41.5697,0.2568,0.2118,13.5131,0.1798,0.9708,1,49.3516,8,0.0633,0.0853,0.0359,0,0.4239,3,0.526152525,5,2996.216392,1490.668649,2.00998149,6556.021088,3261.732071,0.3355277,13.16037553,4.86216174,9.91893437,8.29821379,28.7962177,10.6388961,21.7036203,18.15732159
3143.05,12.25,0.2235,12.641,95.4759,203.4098,76.8007,0.3128,2.2076,0.6723,0.7018,0.7491,0.696,0.8273,41.5356,0.2539,0.2235,16.8985,0.1217,1,1,49.3571,8,0.0431,0.0943,0.0395,0,0.4779,2,0.495914828,4,3192.428665,1498.452877,2.13048319,7047.605521,3307.984571,0.3587155,15.88983256,4.956858997,12.58525989,10.93297356,35.07839436,10.94276192,27.78321974,24.13563243
3143.2,12.25,0.2263,12.5843,95.0188,200.9794,74.4102,0.3054,2.2244,0.648,0.6847,0.7402,0.6857,0.8179,40.5825,0.253,0.2263,16.7207,0.1067,1,1,49.3626,8,0.03,0.0984,0.0369,0,0.5017,4,0.450474671,4,3207.786249,1516.57334,2.115154054,7135.399731,3373.465738,0.356068581,16.06735953,5.116108203,12.65662073,10.95125133,35.74023454,11.38027109,28.15338715,24.35996346
3143.35,12.25,0.2121,12.528,94.3592,200.2263,73.8365,0.2948,2.2345,0.6498,0.6785,0.7393,0.6855,0.8199,41.2421,0.2439,0.2121,15.7216,0.1271,1,1,49.3682,10,0.0356,0.0956,0.0357,0,0.4939,3,0.440111049,4,3230.209667,1522.277543,2.121958431,7217.903501,3401.52917,0.357253285,16.41124637,5.178071467,12.95919873,11.23317491,36.67093002,11.57040069,28.95732956,25.10052933
3143.5,12.25,0.1909,12.4974,94.1806,197.2584,74.9255,0.28,2.2395,0.677,0.6817,0.7476,0.6921,0.8282,42.3434,0.2322,0.1909,15.2155,0.1651,1,1,49.3737,10,0.051,0.1032,0.0357,0,0.4541,3,0.45995824,4,3236.335296,1545.181346,2.094469562,7247.772896,3460.433624,0.352368137,16.32689326,5.346997485,12.76222827,10.97989578,36.56407746,11.97460087,28.58101022,24.58947659
3143.65,12.25,0.1709,12.5096,95.983,196.9657,75.2209,0.2695,2.2487,0.7016,0.6919,0.7595,0.7032,0.8392,44.8738,0.2218,0.1709,14.3216,0.2038,1,1,49.3792,10,0.0628,0.1216,0.0417,0,0.3993,3,0.465470607,4,3175.562339,1547.477556,2.052089433,7140.887032,3479.81278,0.344288714,15.49642236,5.384932175,11.90646758,10.11149019,34.84680496,12.10909698,26.77407364,22.73770798
3143.8,12.25,0.1509,12.5087,92.8925,194.8785,73.9738,0.2634,2.2656,0.7185,0.715,0.7836,0.7267,0.8626,46.218,0.2088,0.1509,12.9365,0.2316,1,1,49.3847,10,0.068,0.1399,0.0426,0,0.367,4,0.442572834,4,3281.212154,1564.051447,2.097892725,7433.914256,3543.514959,0.352991068,17.00259687,5.542239701,13.3077704,11.46035717,38.52108347,12.55649827,30.15008463,25.96458521
3143.95,12.25,0.1387,12.5115,94.3925,188.1704,72.3779,0.255,2.2883,0.7344,0.743,0.8088,0.7542,0.8918,47.2647,0.1998,0.1387,11.3539,0.2442,1,1,49.3902,10,0.0639,0.1262,0.042,0,0.385,3,0.414659727,4,3229.070106,1619.808429,1.993488889,7389.081124,3706.607628,0.331876145,15.85453527,6.003994279,11.85187241,9.850540986,36.27993305,13.73894011,27.12063964,22.54099294
3144.1,12.25,0.1361,12.5372,93.3524,187.4623,71.2121,0.2447,2.3066,0.7541,0.7741,0.8342,0.7818,0.9092,46.501,0.1925,0.1361,9.7068,0.2256,1,1,49.3958,10,0.0555,0.0824,0.0355,0,0.4649,4,0.395210843,4,3265.047283,1625.92692,2.008114414,7531.158063,3750.363033,0.335120816,16.45916556,6.097816214,12.39395475,10.36134934,37.96471127,14.06522288,28.58789602,23.89948839
3144.25,12.25,0.1402,12.5879,89.9508,186.9645,70.307,0.2488,2.3059,0.785,0.8222,0.8776,0.8226,0.9577,45.8885,0.1893,0.1402,7.607,0.1963,1,1,49.4013,10,0.0593,0.0411,0.0333,0.003,0.5268,4,0.380636852,4,3388.519057,1630.256011,2.078519591,7813.586094,3759.207336,0.349408644,18.30519157,6.128470357,14.21954467,12.17672122,42.20994125,14.1316398,32.78884805,28.07830145
3144.4,12.25,0.1481,12.5868,89.6258,183.7973,69.5646,0.268,2.2867,0.8397,0.9112,0.9683,0.9069,1.0566,46.097,0.1932,0.1481,6.2679,0.1801,1,1,49.4068,10,0.0738,0.0318,0.0382,0.0065,0.5215,4,0.369014851,3,3400.806464,1658.348626,2.050718655,7776.624142,3792.145804,0.344015515,18.0618606,6.288699786,13.86939408,11.77316082,41.30205664,14.3803698,31.71514344,26.92168684
3144.55,12.25,0.1567,12.5308,89.613,182.8473,68.9353,0.281,2.2671,0.9343,0.9934,1.0474,0.9808,1.1479,46.537,0.1995,0.1567,5.6746,0.1711,0.935,1,49.4123,10,0.078,0.0585,0.0441,0.0047,0.4868,4,0.35939182,3,3401.292223,1666.96473,2.040410432,7711.069599,3779.175738,0.341935955,17.82793084,6.299752663,13.62809573,11.52817818,40.41770202,14.28216926,30.89625584,26.13553275
3144.7,12.25,0.1651,12.4932,89.7323,181.8241,68.2609,0.2875,2.2594,0.9981,1.0073,1.0471,0.9864,1.1449,45.8656,0.2061,0.1651,5.7105,0.1639,0.918,1,49.4179,10,0.0701,0.1007,0.0462,0.0012,0.4528,4,0.349306434,3,3396.770171,1676.345435,2.026294879,7674.662524,3787.534876,0.33901456,17.60344233,6.349216799,13.37063114,11.25422554,39.77321761,14.34542043,30.20960399,25.42779718
3144.85,12.25,0.1672,12.4878,89.9124,181.0291,67.5087,0.2961,2.2606,0.9763,0.9988,1.0282,0.9715,1.1164,46.8879,0.2089,0.1672,6.5876,0.167,0.9243,1,49.4234,10,0.0652,0.1376,0.0521,0,0.4108,3,0.338328578,3,3389.966234,1683.707205,2.013394148,7663.357668,3806.188508,0.336267206,17.43384771,6.408507015,13.1615097,11.0253407,39.41095614,14.48707096,29.75290884,24.92388518
3145,12.25,0.1581,12.5114,90.0926,180.2342,66.8525,0.3047,2.2742,0.9462,0.9942,1.0211,0.9648,1.1059,47.5107,0.2062,0.1581,7.6469,0.1924,0.9478,1,49.4289,10,0.0627,0.1614,0.0526,0.0006,0.3722,3,0.328979697,3,3383.185744,1691.132981,2.000543885,7694.04102,3845.974626,0.333454125,17.35829718,6.504054536,13.02226082,10.85424264,39.47623945,14.79152083,29.61522556,24.68471862
3145.15,12.25,0.1419,12.5613,90.3234,178.7634,67.1566,0.2988,2.2894,0.9265,0.9912,1.0173,0.9608,1.1008,47.84,0.1984,0.1419,8.1094,0.2263,0.9778,1,49.4344,8,0.0649,0.1652,0.0492,0.001,0.3517,3,0.333286135,3,3374.540817,1705.047006,1.979148261,7725.673746,3903.534616,0.328592654,17.19632138,6.655710011,12.75918137,10.54061137,39.36925816,15.2375825,29.21086983,24.13167566
3145.3,12.25,0.1285,12.6368,91.5266,179.1597,68.8413,0.2746,2.2896,0.9005,0.9951,1.019,0.9596,1.1113,47.1182,0.1905,0.1285,7.8114,0.2479,0.9832,1,49.4399,8,0.0767,0.1591,0.0444,0.0004,0.343,4,0.357972098,3,3330.179423,1701.275454,1.957460454,7624.778807,3895.24028,0.323424594,16.55604592,6.626876677,12.13812814,9.929169246,37.90672274,15.17289684,27.79145818,22.7338259
3145.45,12.25,0.123,12.7192,92.731,179.4489,71.4739,0.2672,2.2832,0.8973,1.0035,1.0393,0.9735,1.1427,46.6308,0.1865,0.123,6.939,0.254,0.9671,1,49.4455,8,0.0881,0.1623,0.0435,0,0.3291,3,0.399511159,4,3286.926702,1698.533677,1.93515545,7504.711046,3878.092092,0.317839131,15.8846751,6.587070022,11.49329508,9.297605077,36.26789018,15.03959827,26.24149134,21.22829191
3145.6,12.25,0.1204,12.7766,92.1427,180.5158,73.2507,0.2762,2.2799,0.9087,0.9844,1.0295,0.9603,1.1433,46.5129,0.1851,0.1204,6.6552,0.2587,0.9732,1,49.451,8,0.0935,0.1773,0.0444,0,0.3057,3,0.429736561,4,3307.912618,1688.494858,1.959089543,7541.709978,3849.599426,0.323821568,16.28061249,6.500028834,11.94725993,9.780583654,37.11816841,14.81941574,27.23855792,22.29875267
3145.75,12.25,0.1157,12.7699,91.7891,180.317,72.1597,0.2781,2.2757,0.8886,0.941,0.9899,0.9226,1.1009,47.213,0.1843,0.1157,6.9999,0.2747,0.9948,1,49.4565,8,0.1062,0.1784,0.0468,0.0042,0.2741,3,0.410960304,4,3320.655721,1690.356428,1.964470727,7556.816223,3846.744123,0.32512256,16.42376015,6.502368654,12.08884771,9.921391494,37.37555097,14.79744035,27.51059074,22.57811062
3145.9,12.25,0.1227,12.6674,91.8086,179.817,69.4355,0.274,2.2693,0.8594,0.8947,0.9463,0.8831,1.0492,47.2769,0.1887,0.1227,8.14,0.264,1,1,49.462,8,0.1119,0.1543,0.048,0.009,0.2901,4,0.367023781,3,3319.950419,1695.056641,1.958607364,7533.963485,3846.592035,0.323704223,16.31879673,6.520191374,11.97200248,9.798605352,37.03224541,14.79627029,27.16806522,22.23597513
3146.05,12.25,0.149,12.5764,91.7321,180.3015,68.4028,0.269,2.2617,0.831,0.8546,0.9076,0.8485,1.0047,45.4757,0.2002,0.149,10.3521,0.2046,1,1,49.4676,8,0.0914,0.1279,0.0456,0.0061,0.3753,4,0.351409215,3,3322.719092,1690.501743,1.965522429,7514.99377,3823.407792,0.325374998,16.35224323,6.463477536,12.0432582,9.88876569,36.9838685,14.61844714,27.23823707,22.36542136
3146.2,12.25,0.1743,12.5144,91.6671,181.0439,68.7916,0.268,2.2576,0.8037,0.8242,0.8768,0.8223,0.9692,44.4462,0.2101,0.1743,11.9509,0.1433,1,1,49.4731,8,0.067,0.1178,0.0464,0.0013,0.4499,4,0.357223301,3,3325.075191,1683.569565,1.975015027,7506.68975,3800.82665,0.327626884,16.42836642,6.398956071,12.16239571,10.02941035,37.08868004,14.44628323,27.45782455,22.64239681
3146.35,12.25,0.1817,12.4825,91.7711,181.8322,70.0373,0.2703,2.258,0.778,0.8048,0.8561,0.8067,0.9433,43.184,0.2127,0.1817,10.918,0.1239,1,1,49.4786,8,0.0599,0.1217,0.0446,0,0.4682,4,0.376380635,4,3321.307035,1676.27076,1.981366683,7499.511284,3785.019375,0.329107383,16.44855651,6.344717303,12.21874498,10.10383921,37.14084061,14.32637167,27.58992616,22.81446894
3146.5,12.25,0.1733,12.4698,91.7843,182.1797,71.4878,0.2741,2.2634,0.758,0.8052,0.8529,0.8065,0.933,43.8072,0.2084,0.1733,9.6662,0.1405,1,1,49.4841,8,0.0634,0.1321,0.0454,0,0.4453,3,0.399740558,4,3320.829379,1673.073345,1.984867782,7516.365217,3786.834208,0.329914624,16.51303127,6.335651374,12.28926369,10.1773799,37.37559498,14.34011332,27.81551944,23.03548166
3146.65,12.25,0.1606,12.4637,91.7967,182.6624,72.5856,0.2776,2.2733,0.7493,0.8319,0.8757,0.8295,0.9507,42.0803,0.2027,0.1606,8.4235,0.1684,1,1,49.4897,8,0.0679,0.1544,0.0383,0.0004,0.41,3,0.418206865,4,3320.380798,1668.652115,1.989858023,7548.221668,3793.346852,0.331054538,16.62326863,6.329776245,12.40341779,10.29349238,37.78967657,14.38948034,28.19668967,23.40019623
3146.8,12.25,0.1483,12.4476,92.1812,183.1122,73.6281,0.2806,2.285,0.7632,0.8779,0.9197,0.8733,0.9976,41.6533,0.1963,0.1483,7.1264,0.1921,1,1,49.4952,8,0.0759,0.1707,0.0365,0.0033,0.3732,3,0.436396458,4,3306.53105,1664.553208,1.986437582,7555.423449,3803.504081,0.330274556,16.540729,6.331134921,12.31997238,10.20959408,37.79556576,14.46664329,28.1511369,23.32892247
3146.95,12.25,0.1414,12.4278,93.4677,185.1796,75.0009,0.2857,2.2873,0.8005,0.9337,0.9702,0.9197,1.0527,42.3966,0.1926,0.1414,5.5479,0.2049,1,1,49.5007,8,0.0919,0.1644,0.0395,0.0092,0.3487,3,0.461359968,4,3261.019582,1645.969642,1.981214901,7458.93009,3764.826363,0.329072246,16.06133055,6.196789903,11.93013728,9.864540646,36.73708137,14.17391754,27.287803,22.56316382
3147.1,12.25,0.1449,12.4105,93.8953,186.895,75.725,0.2949,2.2702,0.8511,0.9848,1.0159,0.9595,1.1099,43.8388,0.1947,0.1449,4.4479,0.199,0.9489,1,49.5062,8,0.1072,0.1372,0.0451,0.0127,0.3539,3,0.475007008,4,3246.168871,1630.862249,1.990461716,7369.452571,3702.383477,0.331191596,15.87171761,6.038077444,11.84633265,9.833640164,36.03197331,13.70764341,26.89354437,22.3243299
3147.25,12.25,0.158,12.4034,93.1653,186.895,75.2258,0.3064,2.2455,0.9173,1.0121,1.0415,0.98,1.1516,44.3277,0.2034,0.158,3.6895,0.1816,0.8955,1,49.5117,8,0.1099,0.1122,0.0476,0.0119,0.3789,3,0.465562515,4,3271.604342,1630.862249,2.00605805,7346.38755,3662.10118,0.334670786,16.07129665,5.972382566,12.08970827,10.09891409,36.08809663,13.41098505,27.14743993,22.67711158
3147.4,12.25,0.1708,12.4083,93.0293,186.167,73.0922,0.317,2.2287,0.9959,0.988,1.0166,0.954,1.1289,45.1507,0.2141,0.1708,3.8311,0.1731,0.8835,1,49.5173,10,0.1089,0.0965,0.0509,0.0132,0.3866,3,0.426965073,4,3276.387117,1637.239683,2.001165224,7302.083967,3648.916081,0.333591946,15.95892023,5.974150206,11.97615342,9.984770021,35.56764551,13.31458856,26.69125313,22.25305695
3147.55,12.25,0.1724,12.4231,93.0249,184.6958,68.9093,0.3213,2.2298,1.0531,0.9123,0.9364,0.8803,1.0364,44.7361,0.219,0.1724,5.3009,0.1863,0.9263,1,49.5228,10,0.1092,0.0906,0.0484,0.0171,0.376,4,0.358998674,3,3276.542087,1650.281165,1.985444757,7306.033546,3679.796942,0.33004706,15.84159362,6.072699584,11.79312723,9.76889404,35.32358546,13.54090553,26.29631511,21.78267993
3147.7,12.25,0.1588,12.4451,93.1416,182.6973,67.0985,0.3125,2.2444,1.0701,0.8533,0.8744,0.8241,0.9622,44.5833,0.2127,0.1588,8.4976,0.2154,0.9887,1,49.5283,10,0.1151,0.0958,0.0452,0.0205,0.3491,3,0.332459902,3,3272.436806,1668.333358,1.961500554,7344.657167,3744.407389,0.324406414,15.7057001,6.246919752,11.54108694,9.458780352,35.24987331,14.02058669,25.90281552,21.22928662
3147.85,12.25,0.1292,12.4712,93.6148,180.7312,67.327,0.2935,2.2742,1.0607,0.8568,0.8836,0.8298,0.977,45.364,0.1939,0.1292,8.8746,0.2587,1,1,49.5338,10,0.1242,0.1098,0.0429,0.0219,0.3132,3,0.335718862,3,3255.895435,1686.482467,1.930583626,7404.557399,3835.398426,0.316658627,15.4840217,6.468332198,11.17180024,9.015689506,35.21376216,14.71028109,25.4069081,20.50348108
3148,12.25,0.096,12.4973,94.8717,180.2344,68.8564,0.2688,2.3109,1.0204,0.9141,0.9504,0.8901,1.0628,46.0287,0.1708,0.096,6.5764,0.2995,1,1,49.5393,10,0.1254,0.1212,0.0381,0.0186,0.3013,4,0.358199852,3,3212.75997,1691.131105,1.8997699,7424.367014,3908.03487,0.308364923,15.04071004,6.608999328,10.63471048,8.431710709,34.75757682,15.27273655,24.57575246,19.48484028
3148.15,12.25,0.0772,12.5316,96.3385,182.8823,70.8222,0.2416,2.3415,0.9499,0.9732,1.0264,0.9495,1.169,46.565,0.156,0.0772,3.647,0.3149,1,1,49.5449,10,0.1088,0.1115,0.032,0.0108,0.3448,4,0.388877301,4,3163.844154,1666.645706,1.898330366,7408.141086,3902.450921,0.307962503,14.76619977,6.50400307,10.43019772,8.262196701,34.57505676,15.22912319,24.42230797,19.34593358
3148.3,12.25,0.078,12.5846,94.5497,186.8084,72.3348,0.2116,2.3437,0.8641,0.9359,0.9938,0.9135,1.1386,47.7934,0.1542,0.078,1.648,0.3049,1,1,49.5504,10,0.0913,0.0719,0.0295,0.0036,0.4209,3,0.413926808,4,3223.701397,1631.618278,1.975769357,7555.388965,3824.023759,0.327803801,16.03718855,6.239347062,11.87762384,9.797841483,37.5863588,14.62315771,27.83758699,22.96320108
3148.45,12.25,0.0997,12.6415,94.5782,190.4041,72.7941,0.205,2.3261,0.8033,0.8182,0.8661,0.8002,0.9849,51.0405,0.1704,0.0997,1.2423,0.2828,1,1,49.5559,10,0.0803,0.0252,0.039,0.0049,0.4682,3,0.421793095,4,3222.729974,1600.805865,2.013192258,7496.392192,3723.634523,0.336223608,16.21109317,5.960815983,12.23721585,10.25027718,37.70862382,13.86545406,28.46498778,23.84316976
3148.6,12.25,0.1291,12.6768,92.0158,192.0774,72.8429,0.237,2.2981,0.8038,0.6932,0.7331,0.681,0.8177,51.5872,0.1933,0.1291,3.303,0.2571,1,1,49.5614,10,0.0857,0.0083,0.0467,0.0155,0.4576,3,0.422636161,4,3312.474597,1586.860297,2.087439331,7612.397871,3646.763648,0.351075368,17.50000197,5.786904446,13.64206568,11.71309753,40.21675453,13.29888511,31.35083113,26.91786943
3148.75,12.25,0.1516,12.6338,95.3848,191.7226,73.4377,0.2812,2.2655,0.8569,0.6227,0.6577,0.6129,0.719,51.8875,0.2137,0.1516,8.4954,0.2485,1,1,49.567,10,0.1004,0.0166,0.0557,0.0234,0.4037,3,0.433025768,4,3195.477686,1589.796925,2.00999111,7239.354698,3601.684934,0.335529792,15.49859955,5.725947635,11.68130113,9.772651919,35.11207729,12.97213437,26.46398771,22.13994292
3148.9,12.25,0.165,12.5508,96.2871,189.7643,74.7468,0.3102,2.2353,0.9414,0.6286,0.6667,0.6189,0.7288,51.3313,0.222,0.165,16.2863,0.2283,1,1,49.5725,10,0.1086,0.0759,0.0639,0.0196,0.3387,4,0.456650505,4,3165.533078,1606.203063,1.970817482,7075.916088,3590.345708,0.326636988,14.7099474,5.766824275,10.86539788,8.943123125,32.88114542,12.8905823,24.28742389,19.99056312
3149.05,12.25,0.1696,12.5076,97.0654,191.5932,75.6355,0.2996,2.2173,1.0235,0.6772,0.722,0.6603,0.8037,51.1917,0.2182,0.1696,23.4313,0.1945,1,1,49.578,10,0.1094,0.1559,0.0737,0.0084,0.2884,3,0.473301852,4,3140.150867,1590.870657,1.973856802,6962.656518,3527.437508,0.327354664,14.38152947,5.611696827,10.64039825,8.769832642,31.88816529,12.44281537,23.59295504,19.44534992
3149.2,12.25,0.1658,12.5034,97.4608,194.0033,74.3406,0.2895,2.2162,1.0698,0.7405,0.8069,0.7275,0.9223,51.7161,0.2096,0.1658,23.4042,0.1754,1,1,49.5835,10,0.1098,0.2078,0.081,0.0012,0.2589,4,0.449206516,4,3127.411226,1571.107296,1.99057775,6930.968759,3481.887989,0.331217919,14.38209667,5.470419621,10.73515026,8.911677053,31.87360265,12.12354396,23.79124001,19.75005868
3149.35,12.25,0.1603,12.5199,97.1168,195.2678,72.6462,0.2815,2.222,1.0474,0.7624,0.8422,0.7554,0.9722,52.3897,0.2022,0.1603,16.699,0.1676,1,1,49.5891,8,0.1127,0.2195,0.0846,0,0.2553,3,0.419246559,4,3138.488912,1560.933241,2.010649033,6973.722363,3468.393662,0.33567278,14.6683757,5.413930962,11.05908839,9.254444736,32.5931308,12.0297546,24.5732944,20.5633762
3149.5,12.25,0.1593,12.5128,96.8143,197.0125,72.6239,0.2736,2.2336,0.9639,0.6998,0.7751,0.7008,0.8768,53.4024,0.1997,0.1593,11.3581,0.1616,1,1,49.5946,8,0.1058,0.2129,0.0868,0,0.2737,3,0.418863715,4,3148.295242,1547.109955,2.034952481,7032.032251,3455.624795,0.340816629,15.01060498,5.346231522,11.44645063,9.664373458,33.52768728,11.94134273,25.56679213,21.58634456
3149.65,12.25,0.1723,12.49,96.6553,198.5881,74.5974,0.2599,2.2606,0.8437,0.6197,0.6803,0.6226,0.7546,53.7284,0.2093,0.1723,9.3925,0.1482,1,1,49.6001,8,0.0682,0.1874,0.0834,0,0.3405,4,0.453900584,4,3153.474253,1534.835169,2.054601248,7128.743897,3469.648383,0.34478732,15.37985919,5.325338361,11.82963362,10.05452083,34.76770968,12.0384599,26.74206975,22.72924978
3149.8,12.25,0.1787,12.4675,96.7337,200.3823,76.4392,0.2415,2.3024,0.7321,0.5883,0.6386,0.5865,0.7048,54.919,0.2148,0.1787,10.4033,0.1442,1,1,49.6056,8,0.0255,0.1609,0.0803,0,0.4105,2,0.488802572,4,3150.918449,1521.092432,2.071483878,7254.674638,3502.163215,0.348072594,15.75606954,5.327113961,12.20466024,10.42895558,36.27677452,12.26514718,28.10000973,24.01162733
