,DEPTH,DTCO,Vp,Vs,RHOB,Ip,PHIT,well,Vp_bk,Vs_bk,rhob_bk,Ip_ups_Bks,Vp_MA,Vs_MA,RHOB_MA,Ip_ups_MA,PHIT_MA,Rc,Rc_bks,Rc_MA,TWT
1870,3222,101.8991,2991.19423,1300.943483,2.3276,6962.303691,0.2237,Lakach-1,3030.237742,1489.399047,2.257196906,6839.843255,3027.12222,1504.713416,2.257196906,6839.686572,0.22991315,0.004676321,-2.84E-05,-2.68E-05,3263.534688
1871,3222.1,101.4753,3003.686611,1303.827813,2.3397,7027.725565,0.222,Lakach-1,3030.009741,1488.924891,2.257238748,6839.455395,3026.896169,1504.003643,2.257238748,6839.320282,0.229862166,0.002663286,-4.01E-05,-3.73E-05,3263.601273
1872,3222.2,101.0527,3016.247958,1309.460032,2.3424,7065.259216,0.2209,Lakach-1,3029.752129,1488.443718,2.257249648,6838.906929,3026.646549,1503.287669,2.257249648,6838.809727,0.229812236,0.002389214,-4.76E-05,-4.41E-05,3263.667581
1873,3222.3,100.6225,3029.143581,1319.406267,2.3436,7099.100897,0.2214,Lakach-1,3029.50452,1487.947128,2.257219058,6838.255338,3026.411768,1502.552093,2.257219058,6838.207144,0.229772152,0.001335121,-5.16E-05,-4.76E-05,3263.733606
1874,3222.4,100.2043,3041.785632,1332.545231,2.3401,7118.082557,0.2232,Lakach-1,3029.285807,1487.431412,2.257149086,6837.54969,3026.209036,1501.793051,2.257149086,6837.556293,0.229751055,0.000624102,-5.01E-05,-4.62E-05,3263.799357
1875,3222.5,99.8227,3053.413702,1347.248417,2.3341,7126.972923,0.2255,Lakach-1,3029.123534,1486.895044,2.257043952,6836.864952,3026.063432,1501.012013,2.257043952,6836.924519,0.229747539,0.000441212,-4.26E-05,-3.95E-05,3263.864857
1876,3222.6,99.5851,3060.698839,1362.826667,2.3306,7133.264715,0.2247,Lakach-1,3029.035067,1486.343985,2.256917722,6836.282921,3025.988852,1500.219124,2.256917722,6836.38397,0.229751758,-0.001182071,-3.03E-05,-2.85E-05,3263.930202
1877,3222.7,99.4953,3063.461289,1374.860619,2.323,7116.420575,0.223,Lakach-1,3029.026249,1485.782312,2.256787623,6835.868948,3025.98879,1499.421848,2.256787623,6835.994527,0.229754923,-0.001189339,-2.03E-05,-1.94E-05,3263.995488
1878,3222.8,99.509,3063.039524,1383.800903,2.3178,7099.513009,0.2212,Lakach-1,3029.071099,1485.212563,2.256662799,6835.592064,3026.038017,1498.621376,2.256662799,6835.7288,0.229747539,-0.001424605,-7.68E-06,-7.81E-06,3264.060782
1879,3222.9,99.6939,3057.358575,1385.002531,2.3155,7079.313779,0.2217,Lakach-1,3029.152507,1484.633221,2.256567511,6835.487131,3026.11937,1497.81453,2.256567511,6835.621961,0.229727145,-0.000943454,6.69E-07,-5.87E-08,3264.126198
1880,3223,99.9167,3050.541101,1383.132141,2.3163,7065.968352,0.2157,Lakach-1,3029.25096,1484.040572,2.256497187,6835.496271,3026.215251,1496.993308,2.256497187,6835.621158,0.229701125,0.000706519,7.63E-06,6.41E-06,3264.19176
1881,3223.1,100.1676,3042.900099,1379.656227,2.3254,7075.959891,0.216,Lakach-1,3029.352871,1483.4451,2.256455696,6835.600542,3026.312716,1496.172348,2.256455696,6835.708774,0.229675809,0.001093751,1.57E-05,1.38E-05,3264.257487
1882,3223.2,100.4602,3034.03736,1377.574817,2.3373,7091.455522,0.2148,Lakach-1,3029.474234,1482.852981,2.256436357,6835.815804,3026.427034,1495.359996,2.256436357,6835.897641,0.229650844,0.000209374,1.97E-05,1.72E-05,3264.323406
1883,3223.3,100.8177,3023.27865,1377.359428,2.3466,7094.425681,0.2139,Lakach-1,3029.623162,1482.280793,2.256414205,6836.084739,3026.567761,1494.579523,2.256414205,6836.13293,0.229622363,-0.001356846,2.65E-05,2.32E-05,3264.389559
1884,3223.4,101.2209,3011.235822,1378.531809,2.3496,7075.199687,0.2133,Lakach-1,3029.821692,1481.734181,2.256385724,6836.446413,3026.756825,1493.837548,2.256385724,6836.450766,0.229591069,-0.001890324,3.67E-05,3.27E-05,3264.455977
1885,3223.5,101.4789,3003.580055,1380.66802,2.3467,7048.501314,0.2144,Lakach-1,3030.100705,1481.220605,2.25634353,6836.948122,3027.026657,1493.141962,2.25634353,6836.898249,0.229559423,-0.001749309,4.82E-05,4.39E-05,3264.522564
1886,3223.6,101.6523,2998.456503,1382.14243,2.3425,7023.884359,0.216,Lakach-1,3030.47092,1480.738311,2.256285513,6837.607635,3027.391241,1492.487362,2.256285513,6837.498543,0.229534107,-0.001110846,6.36E-05,5.97E-05,3264.589265
1887,3223.7,101.8349,2993.079976,1383.019802,2.3415,7008.296763,0.2179,Lakach-1,3030.936032,1480.29559,2.256226442,6838.478019,3027.859004,1491.88138,2.256226442,6838.315551,0.229512307,-0.000124187,8.32E-05,8.09E-05,3264.656086
1888,3223.8,101.9385,2990.038111,1382.128015,2.3433,7006.556306,0.2193,Lakach-1,3031.499764,1479.892167,2.256182138,6839.615618,3028.440343,1491.321305,2.256182138,6839.422555,0.229494726,-0.000562498,0.000113481,0.000113754,3264.722975
1889,3223.9,102.0576,2986.548772,1380.746201,2.3434,6998.678393,0.2218,Lakach-1,3032.209145,1479.532826,2.256166315,6841.168133,3029.187999,1490.812351,2.256166315,6840.97875,0.229479255,-0.001508773,0.000138909,0.000144658,3264.789942
1890,3224,102.2874,2979.839159,1378.852973,2.3416,6977.591375,0.224,Lakach-1,3033.00723,1479.218722,2.256199367,6843.068993,3030.057354,1490.358488,2.256199367,6842.958239,0.229459212,-0.002038881,0.000157336,0.000169377,3264.85706
1891,3224.1,102.565,2971.773997,1376.400334,2.3384,6949.196315,0.2257,Lakach-1,3033.862967,1478.943998,2.256272855,6845.222659,3031.020106,1489.953617,2.256272855,6845.276705,0.229432138,-0.002057786,0.000166173,0.000183798,3264.924359
1892,3224.2,102.8999,2962.102004,1374.011528,2.3364,6920.655122,0.2251,Lakach-1,3034.760759,1478.704765,2.256355134,6847.498017,3032.059331,1489.593174,2.256355134,6847.793466,0.229401899,-0.000973503,0.000164242,0.000185422,3264.991879
1893,3224.3,103.224,2952.801674,1371.726679,2.3392,6907.193676,0.2226,Lakach-1,3035.683525,1478.49669,2.256410338,6849.747687,3033.150425,1489.270191,2.256410338,6850.333406,0.229376934,-0.000637132,0.000153834,0.000176064,3265.059611
1894,3224.4,103.5191,2944.384176,1370.792055,2.3429,6898.397687,0.2195,Lakach-1,3036.62806,1478.319164,2.256402602,6851.855455,3034.282009,1488.98224,2.256402602,6852.746028,0.229362869,-0.001173627,0.0001407,0.000163141,3265.127537
1895,3224.5,103.7668,2937.355686,1370.373584,2.343,6882.224372,0.2174,Lakach-1,3037.590136,1478.168938,2.256322785,6853.783835,3035.446527,1488.724702,2.256322785,6854.982322,0.229357947,-0.00074329,0.000131827,0.000154953,3265.195626
1896,3224.6,103.8369,2935.372685,1370.564607,2.3411,6872.000994,0.2163,Lakach-1,3038.557316,1478.037235,2.256199367,6855.591094,3036.628423,1488.487513,2.256199367,6857.107054,0.22935443,-0.000741098,0.000126565,0.000150611,3265.26376
1897,3224.7,103.8088,2936.167261,1369.448801,2.337,6861.82289,0.2152,Lakach-1,3039.507514,1477.916839,2.256065049,6857.326669,3037.798926,1488.263332,2.256065049,6859.172879,0.229343882,-0.000136772,0.00012334,0.000148398,3265.331876
1898,3224.8,103.6417,2940.901201,1366.874987,2.3326,6859.946141,0.2144,Lakach-1,3040.42514,1477.793852,2.255940577,6859.018443,3038.937255,1488.032659,2.255940577,6861.208962,0.229327707,0.002793455,0.000117345,0.000141693,3265.399883
1899,3224.9,103.1659,2954.464605,1361.91995,2.3349,6898.379406,0.2152,Lakach-1,3041.288098,1477.662813,2.255829817,6860.628375,3040.008903,1487.787645,2.255829817,6863.153603,0.229309072,0.004081612,0.000107975,0.000129974,3265.467577
1900,3225,102.5419,2972.44346,1354.737113,2.3398,6954.923207,0.2177,Lakach-1,3042.089085,1477.528883,2.255722925,6862.11009,3040.998731,1487.537745,2.255722925,6864.937903,0.229292194,0.00483522,9.34E-05,0.000111672,3265.534861
1901,3225.1,101.733,2996.077969,1347.594491,2.3439,7022.507151,0.2207,Lakach-1,3042.825071,1477.405941,2.255598453,6863.391522,3041.898774,1487.30533,2.255598453,6866.471317,0.22927391,0.005102329,8.01E-05,9.50E-05,3265.601615
1902,3225.2,100.8376,3022.682015,1341.597716,2.3471,7094.536958,0.2216,Lakach-1,3043.509817,1477.308613,2.25545218,6864.490851,3042.725451,1487.115506,2.25545218,6867.775532,0.229252461,0.003540953,7.17E-05,8.44E-05,3265.667782
1903,3225.3,99.9127,3050.663229,1339.842059,2.3421,7144.958349,0.2222,Lakach-1,3044.167968,1477.257231,2.255287975,6865.475411,3043.511822,1487.004035,2.255287975,6868.935555,0.229222574,0.003245671,6.33E-05,7.46E-05,3265.733341
1904,3225.4,98.9865,3079.207771,1340.91366,2.3355,7191.489749,0.2228,Lakach-1,3044.823736,1477.255649,2.255087904,6866.345178,3044.288169,1486.972976,2.255087904,6869.960247,0.229196554,0.002880311,6.16E-05,7.28E-05,3265.798293
1905,3225.5,98.203,3103.774834,1346.819795,2.3304,7233.036873,0.2238,Lakach-1,3045.502069,1477.298879,2.254863221,6867.190604,3045.087683,1487.014007,2.254863221,6870.960786,0.229177215,0.00241468,6.15E-05,7.33E-05,3265.862731
1906,3225.6,97.5202,3125.506305,1356.681791,2.3254,7268.052362,0.2245,Lakach-1,3046.208376,1477.366263,2.254617792,6868.035603,3045.918303,1487.092019,2.254617792,6871.968796,0.229172644,0.002277163,6.33E-05,7.64E-05,3265.92672
1907,3225.7,97.0228,3141.52962,1368.628502,2.3241,7301.228989,0.223,Lakach-1,3046.947186,1477.443841,2.25435654,6868.905315,3046.787399,1487.184036,2.25435654,6873.01892,0.229177567,-0.000435526,7.11E-05,8.62E-05,3265.990384
1908,3225.8,96.8859,3145.968608,1382.518579,2.3188,7294.872009,0.2199,Lakach-1,3047.712006,1477.522174,2.254111111,6869.881496,3047.690714,1487.278965,2.254111111,6874.204278,0.229182138,-0.001830941,7.83E-05,9.53E-05,3266.053957
1909,3225.9,97.0023,3142.193536,1395.184052,2.3131,7268.207867,0.2153,Lakach-1,3048.494303,1477.604276,2.253885373,6870.956718,3048.618816,1487.382561,2.253885373,6875.514433,0.229179325,-0.003522825,8.23E-05,0.00010055,3266.117607
1910,3226,97.5319,3125.131367,1406.382151,2.3094,7217.17838,0.2117,Lakach-1,3049.282683,1477.700056,2.253673347,6872.087111,3049.558221,1487.510524,2.253673347,6876.897244,0.229168776,-0.005650988,8.48E-05,0.000103661,3266.181604
1911,3226.1,98.5465,3092.956117,1412.310267,2.3072,7136.068354,0.2098,Lakach-1,3050.069967,1477.81765,2.25347398,6873.253308,3050.499714,1487.675943,2.25347398,6878.323122,0.229148383,-0.005411698,8.99E-05,0.00010923,3266.246267
1912,3226.2,99.9082,3050.800635,1415.198808,2.3139,7059.247589,0.209,Lakach-1,3050.876275,1477.962772,2.253283404,6874.488877,3051.465478,1487.887178,2.253283404,6879.825918,0.229119198,-0.006315965,9.50E-05,0.000114966,3266.311824
1913,3226.3,101.6024,2999.929136,1416.348321,2.3236,6970.635339,0.2089,Lakach-1,3051.691599,1478.141234,2.253109353,6875.794884,3052.446503,1488.15472,2.253109353,6881.407995,0.229085091,-0.004413547,0.000107496,0.000129641,3266.378492
1914,3226.4,103.0723,2957.147556,1418.190244,2.3365,6909.375264,0.2102,Lakach-1,3052.52926,1478.353399,2.252975387,6877.273289,3053.463961,1488.482531,2.252975387,6883.192448,0.229044655,-0.002920046,0.000121829,0.000147124,3266.446125
1915,3226.5,104.3416,2921.174297,1423.15655,2.3515,6869.141359,0.2124,Lakach-1,3053.397976,1478.599704,2.252883263,6878.949195,3054.531171,1488.873469,2.252883263,6885.218105,0.228996835,-0.001647303,0.000136048,0.00016535,3266.51459
1916,3226.6,104.9664,2903.786354,1430.7938,2.3578,6846.547467,0.2155,Lakach-1,3054.308514,1478.877295,2.252824543,6880.821182,3055.663952,1489.323387,2.252824543,6887.495426,0.228940577,-0.001929651,0.000144913,0.000177838,3266.583466
1917,3226.7,104.979,2903.43783,1444.541548,2.349,6820.175464,0.2193,Lakach-1,3055.256326,1479.180651,2.252778481,6882.815705,3056.854847,1489.822567,2.252778481,6889.945582,0.22888256,-0.003136147,0.000149621,0.000185598,3266.65235
1918,3226.8,104.3983,2919.587771,1458.360646,2.3214,6777.531052,0.2239,Lakach-1,3056.241323,1479.508038,2.252726442,6884.87564,3058.100602,1490.365715,2.252726442,6892.503575,0.228825949,-0.003912985,0.000150943,0.000188802,3266.720853
1919,3226.9,103.265,2951.629303,1472.196355,2.2783,6724.697042,0.229,Lakach-1,3057.249516,1479.862458,2.252663502,6886.954402,3059.379335,1490.956914,2.252663502,6895.106707,0.228763361,-0.003945383,0.000147173,0.000185164,3266.788612
1920,3227,101.9496,2989.712564,1476.985341,2.2316,6671.842557,0.2346,Lakach-1,3058.257421,1480.253338,2.252584037,6888.981847,3060.65558,1491.609862,2.252584037,6897.660624,0.228689522,-0.000399233,0.00014028,0.000176983,3266.855508
1921,3227.1,100.4308,3034.925541,1476.982478,2.1966,6666.517443,0.2392,Lakach-1,3059.256917,1480.69791,2.252479958,6890.914892,3061.913562,1492.348003,2.252479958,6900.102592,0.228606892,0.004423867,0.000126836,0.000160318,3266.921407
1922,3227.2,98.9298,3080.972568,1471.873597,2.183,6725.763117,0.2413,Lakach-1,3060.233699,1481.198149,2.252332278,6892.66314,3063.128295,1493.164513,2.252332278,6902.315362,0.228525316,0.009132664,0.000112004,0.000141584,3266.986322
1923,3227.3,97.5441,3124.740502,1462.300427,2.1921,6849.743654,0.2401,Lakach-1,3061.191692,1481.764956,2.252131857,6894.207328,3064.300077,1494.065939,2.252131857,6904.27015,0.228451125,0.012809046,9.91E-05,0.000124574,3267.050327
1924,3227.4,96.3216,3164.399262,1453.871768,2.2208,7027.497882,0.2353,Lakach-1,3062.141632,1482.391557,2.251879395,6895.573646,3065.438972,1495.029308,2.251879395,6905.990545,0.228390647,0.014534475,9.09E-05,0.000112722,3267.11353
1925,3227.5,95.268,3199.39539,1447.081813,2.2613,7234.792795,0.2289,Lakach-1,3063.086548,1483.072504,2.251594233,6896.828007,3066.548508,1496.04002,2.251594233,6907.547634,0.228342475,0.012397456,8.89E-05,0.000107296,3267.176042
1926,3227.6,94.4184,3228.184337,1445.268973,2.2974,7416.430696,0.2233,Lakach-1,3064.042044,1483.80396,2.251292194,6898.053936,3067.645918,1497.087794,2.251292194,6909.030093,0.228312236,0.007859809,8.58E-05,0.000100857,3267.237996
1927,3227.7,93.8884,3246.407437,1445.205928,2.3207,7533.937739,0.2194,Lakach-1,3065.020164,1484.582203,2.250959916,6899.237529,3068.7436,1498.162402,2.250959916,6910.423886,0.228297468,0.002070806,8.37E-05,9.59E-05,3267.299603
1928,3227.8,93.6736,3253.851672,1447.150519,2.325,7565.205138,0.2166,Lakach-1,3066.041695,1485.406069,2.25058685,6900.393119,3069.865558,1499.260235,2.25058685,6911.74974,0.228300985,-0.003448879,8.60E-05,9.60E-05,3267.361069
1929,3227.9,93.7459,3251.342192,1451.071331,2.3108,7513.201537,0.2162,Lakach-1,3067.15142,1486.265868,2.250159634,6901.580318,3071.063751,1500.369369,2.250159634,6913.077555,0.228324543,-0.007520491,9.20E-05,0.000100333,3267.422582
1930,3228,94.31,3231.894815,1455.682631,2.29,7401.039126,0.2177,Lakach-1,3068.357797,1487.160394,2.249688819,6902.850227,3072.35133,1501.493926,2.249688819,6914.464917,0.228366737,-0.004407991,0.000106102,0.000112776,3267.484465
1931,3228.1,94.31,3231.894815,1461.021219,2.2699,7336.078041,0.2212,Lakach-1,3069.672515,1488.09288,2.249202532,6904.315192,3073.744201,1502.64259,2.249202532,6916.024658,0.228418425,-0.007129287,0.000116329,0.000120519,3267.546348
1932,3228.2,95.1165,3204.491334,1463.966398,2.2569,7232.216492,0.2235,Lakach-1,3071.043073,1489.070029,2.248721871,6905.921724,3075.186067,1503.825305,2.248721871,6917.691885,0.228462729,-0.006056961,0.00012349,0.000125358,3267.608761
1933,3228.3,96.0454,3173.499199,1464.754348,2.2515,7145.133447,0.2235,Lakach-1,3072.429558,1490.099713,2.248262307,6907.627565,3076.635539,1505.055143,2.248262307,6919.426484,0.22850211,-0.005282568,0.000116039,0.000115661,3267.671782
1934,3228.4,97.1345,3137.917012,1461.625848,2.2531,7070.04082,0.2209,Lakach-1,3073.770991,1491.182363,2.247802743,6909.230864,3078.027307,1506.332981,2.247802743,6921.02729,0.228546414,-0.003277368,0.000102659,0.000100988,3267.735519
1935,3228.5,98.1595,3105.150291,1458.082984,2.262,7023.849958,0.2171,Lakach-1,3075.062602,1492.301746,2.247319972,6910.649601,3079.357934,1507.646407,2.247319972,6922.425307,0.228598101,-0.001548926,8.40E-05,8.20E-05,3267.799928
1936,3228.6,99.117,3075.153606,1455.597819,2.277,7002.124762,0.2131,Lakach-1,3076.2847,1493.438751,2.246804501,6911.810309,3080.610453,1508.978233,2.246804501,6923.561288,0.228658228,0.000610033,5.73E-05,5.51E-05,3267.864966
1937,3228.7,99.9135,3050.638803,1456.742908,2.2981,7010.673032,0.2096,Lakach-1,3077.415547,1494.572509,2.246236287,6912.602471,3081.759025,1510.307143,2.246236287,6924.324428,0.22872609,0.000308538,3.28E-05,3.04E-05,3267.930526
1938,3228.8,100.6861,3027.230174,1458.609794,2.3173,7015.000482,0.2093,Lakach-1,3078.449928,1495.685151,2.245628692,6913.055486,3082.797111,1511.614073,2.245628692,6924.745162,0.228800633,-0.000829904,1.17E-05,9.10E-06,3267.996593
1939,3228.9,101.4322,3004.962921,1459.844925,2.3306,7003.366584,0.2125,Lakach-1,3079.379074,1496.76134,2.245003516,6913.216849,3083.716125,1512.875037,2.245003516,6924.871187,0.228876231,-0.002555593,2.66E-06,7.41E-08,3268.063149
1940,3229,102.1007,2985.288054,1457.332851,2.334,6967.662318,0.218,Lakach-1,3080.261411,1497.791471,2.244372363,6913.253581,3084.580396,1514.075394,2.244372363,6924.872213,0.228949015,-0.005415571,7.09E-06,3.85E-06,3268.130144
1941,3229.1,102.6554,2969.157005,1453.42045,2.3214,6892.601071,0.2228,Lakach-1,3081.129552,1498.756857,2.2437718,6913.351602,3085.423175,1515.192342,2.2437718,6924.925552,0.22901301,-0.007124348,2.39E-05,1.91E-05,3268.197504
1942,3229.2,103.1014,2956.312911,1449.538649,2.2985,6795.085227,0.2259,Lakach-1,3082.017509,1499.633414,2.243232419,6913.681593,3086.277986,1516.196866,2.243232419,6925.189409,0.229074191,-0.00727908,4.87E-05,4.14E-05,3268.265155
1943,3229.3,103.2161,2953.027677,1449.661365,2.2678,6696.876166,0.2284,Lakach-1,3082.946194,1500.401732,2.242774965,6914.354542,3087.164418,1517.070791,2.242774965,6925.762771,0.229135021,-0.007184694,8.17E-05,7.13E-05,3268.332882
1944,3229.4,103.2417,2952.295439,1452.930625,2.236,6601.332601,0.2315,Lakach-1,3083.94967,1501.047243,2.242411744,6915.484958,3088.116188,1517.800486,2.242411744,6926.751037,0.229198312,-0.0043038,0.000115976,0.000102961,3268.400626
1945,3229.5,103.1888,2953.808941,1457.981853,2.2157,6544.754469,0.2345,Lakach-1,3085.06998,1501.582485,2.24211744,6917.089206,3089.181477,1518.402711,2.24211744,6928.177551,0.229263713,-0.000537972,0.00013584,0.000121747,3268.468336
1946,3229.6,102.9036,2961.995499,1461.76464,2.2072,6537.716465,0.2365,Lakach-1,3086.286254,1502.027902,2.241842827,6918.9687,3090.348626,1518.901784,2.241842827,6929.86472,0.229339662,0.003019702,0.000130821,0.000117635,3268.535858
1947,3229.7,102.5157,2973.203129,1460.382804,2.2122,6577.319962,0.2372,Lakach-1,3087.530662,1502.429891,2.241525668,6920.77923,3091.560639,1519.349387,2.241525668,6931.495303,0.229431083,0.004459304,0.000102238,9.07E-05,3268.603125
1948,3229.8,102.0372,2987.145864,1454.617647,2.2216,6636.243252,0.2366,Lakach-1,3088.735234,1502.830241,2.241109705,6922.194508,3092.751877,1519.793764,2.241109705,6932.752407,0.229543601,0.004477038,6.37E-05,5.42E-05,3268.670079
1949,3229.9,101.3006,3008.86668,1438.139478,2.2254,6695.93191,0.2367,Lakach-1,3089.888219,1503.265638,2.24055872,6923.075993,3093.912014,1520.274808,2.24055872,6933.50416,0.229676864,0.002385095,2.33E-05,1.60E-05,3268.736549
1950,3230,100.6056,3029.652425,1421.818855,2.2207,6727.94914,0.2377,Lakach-1,3091.000321,1503.766089,2.239856892,6923.398372,3095.049615,1520.824986,2.239856892,6933.72635,0.229827356,9.88E-05,-9.27E-06,-1.47E-05,3268.802563
1951,3230.1,99.9516,3049.475946,1405.706301,2.2067,6729.278571,0.2405,Lakach-1,3092.099252,1504.341455,2.239019339,6923.270024,3096.185291,1521.453449,2.239019339,6933.521812,0.229987342,-0.000376655,-3.21E-05,-3.60E-05,3268.868148
1952,3230.2,99.5963,3060.354652,1396.541178,2.1972,6724.211241,0.2411,Lakach-1,3093.204699,1505.002504,2.238075598,6922.825956,3097.331118,1522.169212,2.238075598,6933.022119,0.230147679,0.001999262,-3.85E-05,-4.15E-05,3268.9335
1953,3230.3,99.3343,3068.426515,1389.693743,2.2002,6751.152019,0.2381,Lakach-1,3094.359036,1505.762605,2.237068214,6922.292242,3098.520708,1522.982714,2.237068214,6932.446541,0.230302039,0.00532089,-3.63E-05,-3.84E-05,3268.99868
1954,3230.4,99.1762,3073.317994,1385.278237,2.2202,6823.380609,0.2308,Lakach-1,3095.549528,1506.62827,2.23604571,6921.790243,3099.736253,1523.896857,2.23604571,6931.913983,0.230448312,0.007835816,-2.74E-05,-2.90E-05,3269.063756
1955,3230.5,99.116,3075.184632,1386.590289,2.2539,6931.158642,0.2228,Lakach-1,3096.757582,1507.611293,2.235050985,6921.411083,3100.956223,1524.917898,2.235050985,6931.511753,0.23058263,0.007635657,-1.31E-05,-1.45E-05,3269.128793
1956,3230.6,99.0387,3077.584823,1393.022457,2.2868,7037.820973,0.2172,Lakach-1,3097.964298,1508.69946,2.234122011,6921.230227,3102.161715,1526.029618,2.234122011,6931.311102,0.230700422,0.006026328,1.71E-06,2.62E-07,3269.193779
1957,3230.7,98.9262,3081.084687,1406.007175,2.3119,7123.159689,0.2146,Lakach-1,3099.152854,1509.87676,2.233272855,6921.253943,3103.336861,1527.211803,2.233272855,6931.314739,0.230789733,0.004158579,1.94E-05,1.77E-05,3269.258691
1958,3230.8,98.7476,3086.657296,1431.008758,2.327,7182.651528,0.2134,Lakach-1,3100.325047,1511.107992,2.23251512,6921.522543,3104.485691,1528.431979,2.23251512,6931.559571,0.23084353,0.002691636,3.41E-05,3.19E-05,3269.323486
1959,3230.9,98.534,3093.348489,1458.311105,2.3345,7221.422047,0.2121,Lakach-1,3101.472764,1512.362555,2.231841069,6921.994289,3105.603177,1529.660275,2.231841069,6932.002138,0.230875527,0.001750275,4.64E-05,4.36E-05,3269.388141
1960,3231,98.2738,3101.538762,1486.925012,2.3365,7246.745318,0.2096,Lakach-1,3102.610423,1513.623018,2.231229606,6922.636232,3106.70602,1530.87953,2.231229606,6932.606379,0.230899086,0.000562203,5.56E-05,5.21E-05,3269.452625
1961,3231.1,97.9617,3111.420075,1508.701764,2.3317,7254.89819,0.2071,Lakach-1,3103.743201,1514.8774,2.230663502,6923.406678,3107.8007,1532.078718,2.230663502,6933.329227,0.230921238,-0.002903288,5.64E-05,5.26E-05,3269.516905
1962,3231.2,97.9617,3111.420075,1527.542371,2.3182,7212.894019,0.207,Lakach-1,3104.858953,1516.125153,2.230113221,6924.187,3108.878841,1533.256577,2.230113221,6934.059196,0.23095218,-0.003108679,5.33E-05,4.98E-05,3269.581184
1963,3231.3,97.6457,3121.489221,1542.311088,2.2964,7168.187846,0.21,Lakach-1,3105.962116,1517.366391,2.22955872,6924.924921,3109.947558,1534.413981,2.22955872,6934.749713,0.230996835,-0.003988313,4.73E-05,4.45E-05,3269.645256
1964,3231.4,97.3433,3131.186224,1554.40573,2.2711,7111.237034,0.2153,Lakach-1,3107.058635,1518.591334,2.228982771,6925.580166,3111.015191,1535.545453,2.228982771,6935.366635,0.231057314,-0.004713704,4.46E-05,4.26E-05,3269.709129
1965,3231.5,97.1274,3138.146393,1564.937192,2.2448,7044.511024,0.2203,Lakach-1,3108.156684,1519.785057,2.228394163,6926.198212,3112.090965,1536.642009,2.228394163,6935.957249,0.231125527,-0.004504931,5.03E-05,4.89E-05,3269.772861
1966,3231.6,97.0023,3142.193536,1572.963198,2.2218,6981.325597,0.2247,Lakach-1,3109.284565,1520.938406,2.227809775,6926.894547,3113.202474,1537.699608,2.227809775,6936.635098,0.231190928,-0.004846857,6.01E-05,5.93E-05,3269.836511
1967,3231.7,97.0655,3140.147632,1578.320259,2.2018,6913.977057,0.2278,Lakach-1,3110.464685,1522.03529,2.227232419,6927.727786,3114.371818,1538.708881,2.227232419,6937.458015,0.231250703,-0.004780094,7.91E-05,7.82E-05,3269.900202
1968,3231.8,97.3303,3131.604444,1582.672026,2.1868,6848.192598,0.2308,Lakach-1,3111.758918,1523.092498,2.226658228,6928.823598,3115.655446,1539.68936,2.226658228,6938.543365,0.231307665,-0.002900992,9.09E-05,8.93E-05,3269.964067
1969,3231.9,97.6952,3119.907631,1586.450629,2.1823,6808.574423,0.2321,Lakach-1,3113.179046,1524.120572,2.226047117,6930.083239,3117.062884,1540.652628,2.226047117,6939.783226,0.231375879,-0.001514557,9.42E-05,9.11E-05,3270.028172
1970,3232,98.1667,3104.922545,1590.846578,2.1862,6787.981668,0.2325,Lakach-1,3114.729713,1525.140057,2.225358298,6931.389614,3118.594708,1541.617863,2.225358298,6941.048305,0.231468354,5.61E-06,9.78E-05,9.24E-05,3270.092586
1971,3232.1,98.5787,3091.945826,1595.27948,2.1954,6788.057866,0.2319,Lakach-1,3116.410039,1526.177859,2.22459353,6932.74561,3120.246164,1542.613384,2.22459353,6942.330845,0.231579466,0.000114966,0.000108209,9.96E-05,3270.15727
1972,3232.2,98.987,3079.192217,1598.783917,2.205,6789.618839,0.2308,Lakach-1,3118.204832,1527.24931,2.223794304,6934.246143,3121.999795,1543.652799,2.223794304,6943.713832,0.231695851,-0.002101474,0.000134504,0.000122659,3270.222222
1973,3232.3,99.5076,3063.082619,1599.44754,2.2073,6761.142265,0.2301,Lakach-1,3120.109876,1528.37492,2.223034459,6936.111769,3123.852131,1544.754863,2.223034459,6945.417461,0.231793952,-0.004111369,0.000176416,0.000161603,3270.287516
1974,3232.4,100.0883,3045.31099,1598.010247,2.202,6705.774801,0.2299,Lakach-1,3122.129461,1529.565396,2.22238045,6938.559477,3125.808151,1545.931221,2.22238045,6947.662625,0.231864979,-0.004226073,0.000219169,0.000204257,3270.35319
1975,3232.5,100.6674,3027.792513,1592.528908,2.1961,6649.335137,0.2287,Lakach-1,3124.24669,1530.824579,2.221848101,6941.601576,3127.865236,1547.186863,2.221848101,6950.501417,0.231909986,-0.001638349,0.000253158,0.000242109,3270.419245
1976,3232.6,100.9886,3018.162446,1586.396133,2.1959,6627.582915,0.2264,Lakach-1,3126.45533,1532.147601,2.221402954,6945.117103,3130.032782,1548.521469,2.221402954,6953.867785,0.231938115,0.001618161,0.000273436,0.000270236,3270.485511
1977,3232.7,101.1803,3012.444122,1580.21783,2.2072,6649.066666,0.2224,Lakach-1,3128.757873,1533.521667,2.220982419,6948.916229,3132.330645,1549.925521,2.220982419,6957.627171,0.231961322,0.004180845,0.000284265,0.000291534,3270.551902
